scalar,r,g,b
0.0,0.200,0.440,0.969
0.00392156862745098,0.216,0.446,0.975
0.00784313725490196,0.232,0.452,0.979
0.011764705882352941,0.248,0.458,0.983
0.01568627450980392,0.265,0.465,0.986
0.0196078431372549,0.282,0.471,0.988
0.023529411764705882,0.299,0.477,0.989
0.027450980392156862,0.316,0.484,0.990
0.03137254901960784,0.332,0.490,0.990
0.03529411764705882,0.348,0.497,0.990
0.0392156862745098,0.364,0.503,0.989
0.043137254901960784,0.380,0.510,0.989
0.047058823529411764,0.394,0.517,0.988
0.050980392156862744,0.409,0.523,0.986
0.054901960784313725,0.423,0.530,0.985
0.058823529411764705,0.437,0.537,0.983
0.06274509803921569,0.450,0.544,0.982
0.06666666666666667,0.463,0.551,0.980
0.07058823529411765,0.476,0.557,0.979
0.07450980392156863,0.488,0.564,0.977
0.0784313725490196,0.500,0.571,0.975
0.08235294117647059,0.512,0.578,0.973
0.08627450980392157,0.524,0.585,0.972
0.09019607843137255,0.535,0.592,0.970
0.09411764705882353,0.546,0.599,0.968
0.09803921568627451,0.557,0.606,0.966
0.10196078431372549,0.568,0.613,0.964
0.10588235294117647,0.578,0.620,0.963
0.10980392156862745,0.589,0.627,0.961
0.11372549019607843,0.599,0.635,0.959
0.11764705882352941,0.609,0.642,0.957
0.12156862745098039,0.619,0.649,0.955
0.12549019607843137,0.629,0.656,0.953
0.12941176470588234,0.638,0.663,0.951
0.1333333333333333,0.648,0.671,0.950
0.13725490196078427,0.657,0.678,0.948
0.14117647058823524,0.666,0.685,0.946
0.1450980392156862,0.675,0.692,0.944
0.14901960784313717,0.685,0.700,0.942
0.15294117647058814,0.693,0.707,0.940
0.1568627450980391,0.702,0.714,0.938
0.16078431372549007,0.711,0.722,0.936
0.16470588235294104,0.720,0.729,0.934
0.168627450980392,0.728,0.736,0.932
0.17254901960784297,0.737,0.744,0.930
0.17647058823529393,0.745,0.751,0.928
0.1803921568627449,0.754,0.759,0.925
0.18431372549019587,0.762,0.766,0.923
0.18823529411764683,0.770,0.773,0.921
0.1921568627450978,0.778,0.780,0.919
0.19607843137254877,0.786,0.788,0.917
0.19999999999999973,0.794,0.795,0.914
0.2039215686274507,0.802,0.801,0.912
0.20784313725490167,0.810,0.808,0.909
0.21176470588235263,0.817,0.814,0.906
0.2156862745098036,0.825,0.820,0.903
0.21960784313725457,0.832,0.826,0.900
0.22352941176470553,0.839,0.831,0.896
0.2274509803921565,0.846,0.835,0.892
0.23137254901960747,0.852,0.838,0.887
0.23529411764705843,0.859,0.841,0.882
0.2392156862745094,0.865,0.843,0.877
0.24313725490196036,0.871,0.844,0.870
0.24705882352941133,0.876,0.844,0.864
0.2509803921568623,0.881,0.843,0.856
0.25490196078431326,0.886,0.842,0.849
0.25882352941176423,0.891,0.839,0.840
0.2627450980392152,0.896,0.835,0.831
0.26666666666666616,0.900,0.830,0.821
0.27058823529411713,0.904,0.825,0.811
0.2745098039215681,0.907,0.819,0.800
0.27843137254901906,0.911,0.812,0.789
0.28235294117647003,0.914,0.804,0.778
0.286274509803921,0.917,0.797,0.766
0.29019607843137196,0.919,0.788,0.754
0.29411764705882293,0.922,0.780,0.742
0.2980392156862739,0.924,0.771,0.730
0.30196078431372486,0.926,0.762,0.717
0.30588235294117583,0.928,0.752,0.705
0.3098039215686268,0.930,0.743,0.692
0.31372549019607776,0.932,0.734,0.679
0.3176470588235287,0.933,0.724,0.667
0.3215686274509797,0.935,0.714,0.654
0.32549019607843066,0.936,0.705,0.641
0.3294117647058816,0.937,0.695,0.629
0.3333333333333326,0.938,0.685,0.616
0.33725490196078356,0.939,0.676,0.604
0.3411764705882345,0.940,0.666,0.591
0.3450980392156855,0.940,0.656,0.579
0.34901960784313646,0.941,0.646,0.566
0.3529411764705874,0.941,0.636,0.554
0.3568627450980384,0.941,0.627,0.541
0.36078431372548936,0.941,0.617,0.529
0.3647058823529403,0.941,0.607,0.517
0.3686274509803913,0.941,0.597,0.504
0.37254901960784226,0.941,0.587,0.492
0.3764705882352932,0.941,0.577,0.480
0.3803921568627442,0.940,0.567,0.468
0.38431372549019516,0.940,0.557,0.456
0.3882352941176461,0.939,0.547,0.444
0.3921568627450971,0.939,0.537,0.431
0.39607843137254806,0.938,0.527,0.419
