scalar,r,g,b
0.0,0.000,0.002,0.307
0.00392156862745098,0.000,0.004,0.314
0.00784313725490196,0.000,0.006,0.322
0.011764705882352941,0.000,0.008,0.330
0.01568627450980392,0.000,0.009,0.337
0.0196078431372549,0.000,0.010,0.345
0.023529411764705882,0.000,0.011,0.352
0.027450980392156862,0.000,0.011,0.360
0.03137254901960784,0.000,0.011,0.368
0.03529411764705882,0.002,0.011,0.376
0.0392156862745098,0.004,0.011,0.384
0.043137254901960784,0.007,0.010,0.392
0.047058823529411764,0.009,0.010,0.400
0.050980392156862744,0.012,0.010,0.407
0.054901960784313725,0.015,0.010,0.416
0.058823529411764705,0.018,0.009,0.424
0.06274509803921569,0.021,0.009,0.432
0.06666666666666667,0.024,0.009,0.440
0.07058823529411765,0.026,0.009,0.448
0.07450980392156863,0.029,0.008,0.456
0.0784313725490196,0.032,0.008,0.464
0.08235294117647059,0.036,0.008,0.473
0.08627450980392157,0.039,0.007,0.481
0.09019607843137255,0.041,0.007,0.489
0.09411764705882353,0.044,0.007,0.498
0.09803921568627451,0.047,0.007,0.506
0.10196078431372549,0.049,0.006,0.514
0.10588235294117647,0.052,0.006,0.523
0.10980392156862745,0.054,0.006,0.531
0.11372549019607843,0.056,0.006,0.540
0.11764705882352941,0.057,0.006,0.549
0.12156862745098039,0.059,0.005,0.557
0.12549019607843137,0.061,0.005,0.566
0.12941176470588234,0.062,0.005,0.575
0.1333333333333333,0.063,0.005,0.583
0.13725490196078427,0.064,0.005,0.592
0.14117647058823524,0.064,0.006,0.601
0.1450980392156862,0.064,0.006,0.610
0.14901960784313717,0.064,0.006,0.619
0.15294117647058814,0.063,0.007,0.628
0.1568627450980391,0.062,0.007,0.637
0.16078431372549007,0.060,0.008,0.646
0.16470588235294104,0.058,0.009,0.656
0.168627450980392,0.055,0.010,0.665
0.17254901960784297,0.052,0.011,0.674
0.17647058823529393,0.049,0.013,0.683
0.1803921568627449,0.046,0.014,0.692
0.18431372549019587,0.043,0.016,0.701
0.18823529411764683,0.040,0.017,0.710
0.1921568627450978,0.038,0.019,0.719
0.19607843137254877,0.036,0.021,0.727
0.19999999999999973,0.033,0.024,0.736
0.2039215686274507,0.032,0.026,0.744
