scalar,r,g,b
0.0,0.181,0.132,0.919
0.00392156862745098,0.192,0.124,0.924
0.00784313725490196,0.204,0.118,0.929
0.011764705882352941,0.217,0.112,0.933
0.01568627450980392,0.230,0.108,0.937
0.0196078431372549,0.244,0.105,0.941
0.023529411764705882,0.258,0.104,0.944
0.027450980392156862,0.272,0.104,0.947
0.03137254901960784,0.287,0.106,0.950
0.03529411764705882,0.301,0.108,0.952
0.0392156862745098,0.314,0.112,0.954
0.043137254901960784,0.328,0.116,0.956
0.047058823529411764,0.341,0.120,0.958
0.050980392156862744,0.354,0.125,0.960
0.054901960784313725,0.367,0.131,0.961
0.058823529411764705,0.379,0.136,0.963
0.06274509803921569,0.392,0.142,0.964
0.06666666666666667,0.404,0.148,0.966
0.07058823529411765,0.415,0.154,0.967
0.07450980392156863,0.427,0.159,0.969
0.0784313725490196,0.438,0.165,0.970
0.08235294117647059,0.449,0.171,0.971
0.08627450980392157,0.460,0.176,0.973
0.09019607843137255,0.471,0.182,0.974
0.09411764705882353,0.482,0.188,0.975
0.09803921568627451,0.493,0.193,0.976
0.10196078431372549,0.504,0.198,0.978
0.10588235294117647,0.514,0.203,0.979
0.10980392156862745,0.525,0.208,0.980
0.11372549019607843,0.536,0.213,0.981
0.11764705882352941,0.548,0.217,0.982
0.12156862745098039,0.559,0.221,0.982
0.12549019607843137,0.571,0.225,0.983
0.12941176470588234,0.582,0.229,0.984
0.1333333333333333,0.594,0.233,0.984
0.13725490196078427,0.606,0.236,0.985
0.14117647058823524,0.619,0.239,0.985
0.1450980392156862,0.631,0.242,0.985
0.14901960784313717,0.644,0.245,0.985
0.15294117647058814,0.657,0.247,0.985
0.1568627450980391,0.669,0.250,0.985
0.16078431372549007,0.682,0.252,0.985
0.16470588235294104,0.695,0.254,0.985
0.168627450980392,0.708,0.256,0.985
0.17254901960784297,0.721,0.258,0.984
0.17647058823529393,0.734,0.260,0.984
0.1803921568627449,0.747,0.261,0.984
0.18431372549019587,0.760,0.263,0.983
0.18823529411764683,0.773,0.265,0.983
0.1921568627450978,0.785,0.267,0.982
0.19607843137254877,0.798,0.269,0.982
0.19999999999999973,0.810,0.271,0.981
0.2039215686274507,0.822,0.273,0.980
0.20784313725490167,0.834,0.275,0.979
0.21176470588235263,0.846,0.278,0.978
0.2156862745098036,0.857,0.281,0.977
0.21960784313725457,0.868,0.284,0.975
0.22352941176470553,0.878,0.288,0.973
0.2274509803921565,0.889,0.293,0.971
0.23137254901960747,0.898,0.298,0.968
0.23529411764705843,0.907,0.303,0.965
0.2392156862745094,0.916,0.310,0.962
0.24313725490196036,0.924,0.317,0.958
0.24705882352941133,0.931,0.325,0.953
0.2509803921568623,0.938,0.334,0.948
0.25490196078431326,0.944,0.343,0.942
0.25882352941176423,0.949,0.353,0.936
0.2627450980392152,0.954,0.363,0.929
0.26666666666666616,0.959,0.374,0.922
0.27058823529411713,0.963,0.386,0.914
0.2745098039215681,0.966,0.397,0.906
0.27843137254901906,0.969,0.409,0.897
0.28235294117647003,0.972,0.421,0.888
0.286274509803921,0.975,0.433,0.879
0.29019607843137196,0.977,0.446,0.869
0.29411764705882293,0.978,0.458,0.859
0.2980392156862739,0.980,0.470,0.849
0.30196078431372486,0.981,0.482,0.839
0.30588235294117583,0.983,0.494,0.829
0.3098039215686268,0.984,0.506,0.819
0.31372549019607776,0.985,0.518,0.808
0.3176470588235287,0.985,0.530,0.798
0.3215686274509797,0.986,0.541,0.787
0.32549019607843066,0.986,0.553,0.776
0.3294117647058816,0.987,0.564,0.766
0.3333333333333326,0.987,0.575,0.755
0.33725490196078356,0.987,0.586,0.744
0.3411764705882345,0.987,0.597,0.733
0.3450980392156855,0.987,0.608,0.722
0.34901960784313646,0.987,0.618,0.712
0.3529411764705874,0.987,0.629,0.701
0.3568627450980384,0.987,0.639,0.690
0.36078431372548936,0.987,0.649,0.679
0.3647058823529403,0.987,0.659,0.668
0.3686274509803913,0.987,0.670,0.657
0.37254901960784226,0.986,0.679,0.645
0.3764705882352932,0.986,0.689,0.634
0.3803921568627442,0.986,0.699,0.623
0.38431372549019516,0.986,0.708,0.612
0.3882352941176461,0.986,0.718,0.601
0.3921568627450971,0.986,0.727,0.589
0.39607843137254806,0.986,0.736,0.578
0.399999999999999,0.987,0.745,0.566
0.40392156862745,0.987,0.754,0.555
0.40784313725490096,0.987,0.763,0.543
0.4117647058823519,0.987,0.772,0.531
0.4156862745098029,0.988,0.781,0.519
0.41960784313725386,0.988,0.789,0.507
0.4235294117647048,0.988,0.798,0.495
0.4274509803921558,0.988,0.807,0.483
0.43137254901960675,0.989,0.815,0.470
0.4352941176470577,0.989,0.824,0.458
0.4392156862745087,0.989,0.832,0.445
0.44313725490195965,0.989,0.840,0.432
0.4470588235294106,0.988,0.849,0.418
0.4509803921568616,0.988,0.857,0.404
0.45490196078431255,0.987,0.865,0.390
0.4588235294117635,0.986,0.873,0.376
0.4627450980392145,0.985,0.880,0.362
0.46666666666666545,0.983,0.888,0.347
0.4705882352941164,0.981,0.895,0.332
0.4745098039215674,0.978,0.901,0.316
0.47843137254901835,0.975,0.907,0.301
