scalar,r,g,b
0.2745098039215681,0.499,0.499,0.499
0.27843137254901906,0.505,0.505,0.505
0.28235294117647003,0.510,0.510,0.510
0.286274509803921,0.515,0.515,0.515
0.29019607843137196,0.520,0.521,0.521
0.29411764705882293,0.526,0.526,0.526
0.2980392156862739,0.531,0.531,0.531
0.30196078431372486,0.537,0.537,0.537
0.30588235294117583,0.542,0.542,0.542
0.3098039215686268,0.548,0.548,0.548
0.31372549019607776,0.553,0.553,0.553
0.3176470588235287,0.558,0.559,0.559
0.3215686274509797,0.564,0.564,0.564
0.32549019607843066,0.569,0.570,0.570
0.3294117647058816,0.575,0.575,0.575
0.3333333333333326,0.581,0.581,0.581
0.33725490196078356,0.586,0.586,0.586
0.3411764705882345,0.592,0.592,0.592
0.3450980392156855,0.597,0.597,0.597
0.34901960784313646,0.603,0.603,0.603
0.3529411764705874,0.608,0.609,0.609
0.3568627450980384,0.614,0.614,0.614
0.36078431372548936,0.620,0.620,0.620
0.3647058823529403,0.625,0.625,0.625
0.3686274509803913,0.631,0.631,0.631
0.37254901960784226,0.637,0.637,0.637
0.3764705882352932,0.642,0.642,0.642
0.3803921568627442,0.648,0.648,0.648
0.38431372549019516,0.653,0.654,0.654
0.3882352941176461,0.659,0.659,0.659
0.3921568627450971,0.665,0.665,0.665
0.39607843137254806,0.671,0.671,0.671
0.399999999999999,0.676,0.676,0.676
0.40392156862745,0.682,0.682,0.682
0.40784313725490096,0.688,0.688,0.688
0.4117647058823519,0.693,0.694,0.693
0.4156862745098029,0.699,0.699,0.699
0.41960784313725386,0.705,0.705,0.705
0.4235294117647048,0.711,0.711,0.711
0.4274509803921558,0.716,0.717,0.716
0.43137254901960675,0.722,0.722,0.722
0.4352941176470577,0.728,0.728,0.728
0.4392156862745087,0.733,0.734,0.734
0.44313725490195965,0.739,0.739,0.739
0.4470588235294106,0.745,0.745,0.745
0.4509803921568616,0.750,0.750,0.750
0.45490196078431255,0.755,0.756,0.756
0.4588235294117635,0.761,0.761,0.761
0.4627450980392145,0.766,0.766,0.766
0.46666666666666545,0.770,0.771,0.771
0.4705882352941164,0.775,0.775,0.775
0.4745098039215674,0.779,0.779,0.779
0.47843137254901835,0.783,0.783,0.783
0.4823529411764693,0.786,0.786,0.786
0.4862745098039203,0.788,0.788,0.788
0.49019607843137125,0.790,0.790,0.790
0.4941176470588222,0.792,0.792,0.792
0.4980392156862732,0.792,0.793,0.793
0.5019607843137242,0.793,0.793,0.793
0.5058823529411751,0.792,0.792,0.792
0.5098039215686261,0.791,0.791,0.791
0.513725490196077,0.789,0.789,0.789
0.517647058823528,0.786,0.786,0.786
0.521568627450979,0.783,0.783,0.783
0.52549019607843,0.780,0.780,0.780
0.5294117647058809,0.776,0.776,0.776
0.5333333333333319,0.771,0.772,0.772
0.5372549019607828,0.767,0.767,0.767
0.5411764705882338,0.762,0.762,0.762
0.5450980392156848,0.757,0.757,0.757
0.5490196078431357,0.751,0.752,0.752
0.5529411764705867,0.746,0.746,0.746
0.5568627450980377,0.740,0.741,0.741
0.5607843137254886,0.735,0.735,0.735
0.5647058823529396,0.729,0.729,0.729
0.5686274509803906,0.723,0.724,0.724
0.5725490196078415,0.718,0.718,0.718
0.5764705882352925,0.712,0.712,0.712
0.5803921568627435,0.706,0.706,0.706
0.5843137254901944,0.701,0.701,0.701
0.5882352941176454,0.695,0.695,0.695
0.5921568627450964,0.689,0.689,0.689
