scalar,r,g,b
0.0,0.438,0.821,1.000
0.00392156862745098,0.438,0.822,1.000
0.00784313725490196,0.438,0.822,1.000
0.011764705882352941,0.439,0.823,1.000
0.01568627450980392,0.439,0.823,1.000
0.0196078431372549,0.439,0.823,0.998
0.023529411764705882,0.439,0.824,0.995
0.027450980392156862,0.440,0.824,0.992
0.03137254901960784,0.440,0.824,0.989
0.03529411764705882,0.440,0.825,0.985
0.0392156862745098,0.441,0.825,0.982
0.043137254901960784,0.441,0.825,0.979
0.047058823529411764,0.441,0.826,0.976
0.050980392156862744,0.442,0.826,0.973
0.054901960784313725,0.442,0.826,0.970
0.058823529411764705,0.442,0.827,0.967
0.06274509803921569,0.443,0.827,0.964
0.06666666666666667,0.443,0.827,0.960
0.07058823529411765,0.443,0.828,0.957
0.07450980392156863,0.444,0.828,0.954
0.0784313725490196,0.444,0.828,0.951
0.08235294117647059,0.445,0.829,0.948
0.08627450980392157,0.445,0.829,0.945
0.09019607843137255,0.445,0.829,0.942
0.09411764705882353,0.446,0.830,0.938
0.09803921568627451,0.446,0.830,0.935
0.10196078431372549,0.447,0.830,0.932
0.10588235294117647,0.447,0.831,0.929
0.10980392156862745,0.448,0.831,0.926
0.11372549019607843,0.448,0.831,0.922
0.11764705882352941,0.449,0.832,0.919
0.12156862745098039,0.449,0.832,0.916
0.12549019607843137,0.450,0.832,0.913
0.12941176470588234,0.450,0.833,0.910
0.1333333333333333,0.451,0.833,0.906
0.13725490196078427,0.451,0.833,0.903
0.14117647058823524,0.452,0.833,0.900
0.1450980392156862,0.452,0.834,0.897
0.14901960784313717,0.453,0.834,0.893
0.15294117647058814,0.454,0.834,0.890
0.1568627450980391,0.454,0.834,0.887
0.16078431372549007,0.455,0.835,0.884
0.16470588235294104,0.455,0.835,0.880
0.168627450980392,0.456,0.835,0.877
0.17254901960784297,0.457,0.836,0.874
0.17647058823529393,0.457,0.836,0.871
0.1803921568627449,0.458,0.836,0.867
0.18431372549019587,0.459,0.836,0.864
0.18823529411764683,0.460,0.837,0.861
0.1921568627450978,0.460,0.837,0.857
0.19607843137254877,0.461,0.837,0.854
0.19999999999999973,0.462,0.837,0.851
0.2039215686274507,0.463,0.838,0.847
0.20784313725490167,0.463,0.838,0.844
0.21176470588235263,0.464,0.838,0.841
0.2156862745098036,0.465,0.838,0.838
0.21960784313725457,0.466,0.838,0.834
0.22352941176470553,0.467,0.839,0.831
0.2274509803921565,0.468,0.839,0.827
0.23137254901960747,0.469,0.839,0.824
0.23529411764705843,0.470,0.839,0.821
0.2392156862745094,0.470,0.839,0.817
0.24313725490196036,0.471,0.840,0.814
0.24705882352941133,0.472,0.840,0.811
0.2509803921568623,0.473,0.840,0.807
0.25490196078431326,0.474,0.840,0.804
0.25882352941176423,0.476,0.840,0.800
0.2627450980392152,0.477,0.841,0.797
0.26666666666666616,0.478,0.841,0.793
0.27058823529411713,0.479,0.841,0.790
0.2745098039215681,0.480,0.841,0.787
0.27843137254901906,0.481,0.841,0.783
0.28235294117647003,0.482,0.841,0.780
0.286274509803921,0.484,0.841,0.776
0.29019607843137196,0.485,0.842,0.773
0.29411764705882293,0.486,0.842,0.769
0.2980392156862739,0.488,0.842,0.766
0.30196078431372486,0.489,0.842,0.762
0.30588235294117583,0.490,0.842,0.759
0.3098039215686268,0.492,0.842,0.755
0.31372549019607776,0.493,0.842,0.752
0.3176470588235287,0.495,0.842,0.748
0.3215686274509797,0.496,0.842,0.745
0.32549019607843066,0.498,0.842,0.741
0.3294117647058816,0.499,0.842,0.738
0.3333333333333326,0.501,0.843,0.734
0.33725490196078356,0.502,0.843,0.730
0.3411764705882345,0.504,0.843,0.727
0.3450980392156855,0.506,0.843,0.723
0.34901960784313646,0.508,0.843,0.720
0.3529411764705874,0.509,0.843,0.716
0.3568627450980384,0.511,0.843,0.713
0.36078431372548936,0.513,0.843,0.709
0.3647058823529403,0.515,0.843,0.705
0.3686274509803913,0.517,0.843,0.702
0.37254901960784226,0.519,0.843,0.698
0.3764705882352932,0.521,0.843,0.694
0.3803921568627442,0.523,0.843,0.691
0.38431372549019516,0.525,0.843,0.687
0.3882352941176461,0.527,0.842,0.684
0.3921568627450971,0.530,0.842,0.680
0.39607843137254806,0.532,0.842,0.676
0.399999999999999,0.534,0.842,0.673
0.40392156862745,0.537,0.842,0.669
0.40784313725490096,0.539,0.842,0.665
0.4117647058823519,0.541,0.842,0.662
0.4156862745098029,0.544,0.842,0.658
0.41960784313725386,0.547,0.841,0.655
0.4235294117647048,0.549,0.841,0.651
0.4274509803921558,0.552,0.841,0.647
0.43137254901960675,0.555,0.841,0.644
0.4352941176470577,0.557,0.841,0.640
0.4392156862745087,0.560,0.840,0.636
0.44313725490195965,0.563,0.840,0.633
0.4470588235294106,0.566,0.840,0.629
0.4509803921568616,0.569,0.840,0.626
0.45490196078431255,0.572,0.839,0.622
0.4588235294117635,0.575,0.839,0.619
0.4627450980392145,0.578,0.839,0.615
0.46666666666666545,0.582,0.838,0.612
0.4705882352941164,0.585,0.838,0.608
0.4745098039215674,0.588,0.837,0.605
0.47843137254901835,0.592,0.837,0.601
0.4823529411764693,0.595,0.837,0.598
0.4862745098039203,0.598,0.836,0.595
0.49019607843137125,0.602,0.836,0.591
0.4941176470588222,0.606,0.835,0.588
0.4980392156862732,0.609,0.835,0.585
0.5019607843137242,0.613,0.834,0.582
0.5058823529411751,0.616,0.834,0.579
0.5098039215686261,0.620,0.833,0.575
0.513725490196077,0.624,0.832,0.572
0.517647058823528,0.628,0.832,0.569
0.521568627450979,0.631,0.831,0.566
0.52549019607843,0.635,0.831,0.564
0.5294117647058809,0.639,0.830,0.561
0.5333333333333319,0.643,0.829,0.558
0.5372549019607828,0.647,0.829,0.555
0.5411764705882338,0.651,0.828,0.552
0.5450980392156848,0.655,0.827,0.550
0.5490196078431357,0.659,0.827,0.547
0.5529411764705867,0.663,0.826,0.545
0.5568627450980377,0.667,0.825,0.542
0.5607843137254886,0.671,0.824,0.540
0.5647058823529396,0.674,0.824,0.537
0.5686274509803906,0.678,0.823,0.535
0.5725490196078415,0.682,0.822,0.533
0.5764705882352925,0.686,0.821,0.531
0.5803921568627435,0.690,0.820,0.529
0.5843137254901944,0.694,0.820,0.526
0.5882352941176454,0.698,0.819,0.524
0.5921568627450964,0.702,0.818,0.522
0.5960784313725473,0.706,0.817,0.520
0.5999999999999983,0.710,0.816,0.518
0.6039215686274493,0.714,0.815,0.516
0.6078431372549002,0.718,0.815,0.514
0.6117647058823512,0.722,0.814,0.513
0.6156862745098022,0.726,0.813,0.511
0.6196078431372531,0.729,0.812,0.509
0.6235294117647041,0.733,0.811,0.507
0.6274509803921551,0.737,0.810,0.505
0.631372549019606,0.741,0.809,0.503
0.635294117647057,0.745,0.808,0.502
0.639215686274508,0.748,0.807,0.500
0.6431372549019589,0.752,0.806,0.498
0.6470588235294099,0.756,0.805,0.497
0.6509803921568609,0.760,0.805,0.495
0.6549019607843118,0.763,0.804,0.493
0.6588235294117628,0.767,0.803,0.492
0.6627450980392138,0.771,0.802,0.490
0.6666666666666647,0.774,0.801,0.489
0.6705882352941157,0.778,0.800,0.487
0.6745098039215667,0.782,0.799,0.486
0.6784313725490176,0.785,0.798,0.485
0.6823529411764686,0.789,0.797,0.483
0.6862745098039196,0.793,0.796,0.482
0.6901960784313705,0.796,0.795,0.481
0.6941176470588215,0.800,0.794,0.479
0.6980392156862725,0.804,0.793,0.478
0.7019607843137234,0.807,0.792,0.477
0.7058823529411744,0.811,0.791,0.476
0.7098039215686254,0.814,0.790,0.475
0.7137254901960763,0.818,0.789,0.474
0.7176470588235273,0.821,0.788,0.473
0.7215686274509783,0.825,0.786,0.472
0.7254901960784292,0.829,0.785,0.471
0.7294117647058802,0.832,0.784,0.470
0.7333333333333312,0.836,0.783,0.469
0.7372549019607821,0.839,0.782,0.468
0.7411764705882331,0.843,0.781,0.468
0.7450980392156841,0.846,0.780,0.467
0.749019607843135,0.849,0.779,0.466
0.752941176470586,0.853,0.778,0.466
0.756862745098037,0.856,0.777,0.465
0.7607843137254879,0.860,0.775,0.465
0.7647058823529389,0.863,0.774,0.464
0.7686274509803899,0.866,0.773,0.464
0.7725490196078408,0.870,0.772,0.463
0.7764705882352918,0.873,0.771,0.463
0.7803921568627428,0.877,0.770,0.462
0.7843137254901937,0.880,0.769,0.462
0.7882352941176447,0.883,0.767,0.462
0.7921568627450957,0.887,0.766,0.462
0.7960784313725466,0.890,0.765,0.462
0.7999999999999976,0.893,0.764,0.461
0.8039215686274486,0.896,0.763,0.461
0.8078431372548995,0.900,0.761,0.461
0.8117647058823505,0.903,0.760,0.461
0.8156862745098015,0.906,0.759,0.462
0.8196078431372524,0.909,0.758,0.462
0.8235294117647034,0.912,0.757,0.462
0.8274509803921544,0.916,0.755,0.462
0.8313725490196053,0.919,0.754,0.462
0.8352941176470563,0.922,0.753,0.463
0.8392156862745073,0.925,0.752,0.463
0.8431372549019582,0.928,0.750,0.463
0.8470588235294092,0.931,0.749,0.464
0.8509803921568602,0.934,0.748,0.464
0.8549019607843111,0.937,0.747,0.465
0.8588235294117621,0.940,0.745,0.465
0.8627450980392131,0.943,0.744,0.466
0.866666666666664,0.946,0.743,0.466
0.870588235294115,0.949,0.742,0.467
0.874509803921566,0.952,0.740,0.468
0.8784313725490169,0.955,0.739,0.468
0.8823529411764679,0.958,0.738,0.469
0.8862745098039189,0.961,0.737,0.470
0.8901960784313698,0.964,0.735,0.471
0.8941176470588208,0.967,0.734,0.472
0.8980392156862718,0.970,0.733,0.473
0.9019607843137227,0.973,0.732,0.474
0.9058823529411737,0.975,0.730,0.475
0.9098039215686247,0.978,0.729,0.476
0.9137254901960756,0.981,0.728,0.477
0.9176470588235266,0.984,0.726,0.478
0.9215686274509776,0.986,0.725,0.479
0.9254901960784285,0.989,0.724,0.480
0.9294117647058795,0.992,0.723,0.481
0.9333333333333305,0.995,0.721,0.483
0.9372549019607814,0.997,0.720,0.484
0.9411764705882324,1.000,0.719,0.485
0.9450980392156834,1.000,0.717,0.486
0.9490196078431343,1.000,0.716,0.488
0.9529411764705853,1.000,0.715,0.489
0.9568627450980363,1.000,0.713,0.490
0.9607843137254872,1.000,0.712,0.492
0.9647058823529382,1.000,0.711,0.493
0.9686274509803892,1.000,0.710,0.495
0.9725490196078401,1.000,0.708,0.496
0.9764705882352911,1.000,0.707,0.498
0.9803921568627421,1.000,0.706,0.499
0.984313725490193,1.000,0.704,0.501
0.988235294117644,1.000,0.703,0.503
0.992156862745095,1.000,0.702,0.504
0.9960784313725459,1.000,0.700,0.506
0.9999999999999969,1.000,0.699,0.508
