scalar,r,g,b
0.0,0.000,0.851,1.000
0.00392156862745098,0.000,0.852,1.000
0.00784313725490196,0.056,0.853,1.000
0.011764705882352941,0.100,0.854,1.000
0.01568627450980392,0.132,0.856,1.000
0.0196078431372549,0.157,0.857,1.000
0.023529411764705882,0.179,0.858,1.000
0.027450980392156862,0.198,0.859,1.000
0.03137254901960784,0.216,0.860,1.000
0.03529411764705882,0.232,0.862,1.000
0.0392156862745098,0.248,0.863,1.000
0.043137254901960784,0.262,0.864,1.000
0.047058823529411764,0.275,0.865,1.000
0.050980392156862744,0.288,0.867,1.000
0.054901960784313725,0.300,0.868,1.000
0.058823529411764705,0.312,0.869,1.000
0.06274509803921569,0.323,0.870,1.000
0.06666666666666667,0.334,0.871,1.000
0.07058823529411765,0.345,0.873,1.000
0.07450980392156863,0.355,0.874,1.000
0.0784313725490196,0.365,0.875,1.000
0.08235294117647059,0.375,0.876,1.000
0.08627450980392157,0.384,0.877,1.000
0.09019607843137255,0.394,0.879,1.000
0.09411764705882353,0.403,0.880,1.000
0.09803921568627451,0.411,0.881,1.000
0.10196078431372549,0.420,0.882,1.000
0.10588235294117647,0.429,0.883,1.000
0.10980392156862745,0.437,0.885,1.000
0.11372549019607843,0.445,0.886,1.000
0.11764705882352941,0.453,0.887,1.000
0.12156862745098039,0.461,0.888,1.000
0.12549019607843137,0.469,0.889,1.000
0.12941176470588234,0.477,0.891,1.000
0.1333333333333333,0.484,0.892,1.000
0.13725490196078427,0.492,0.893,1.000
0.14117647058823524,0.499,0.894,1.000
0.1450980392156862,0.506,0.895,1.000
0.14901960784313717,0.513,0.897,1.000
0.15294117647058814,0.520,0.898,1.000
0.1568627450980391,0.527,0.899,1.000
0.16078431372549007,0.534,0.900,1.000
0.16470588235294104,0.541,0.901,1.000
0.168627450980392,0.548,0.903,1.000
0.17254901960784297,0.555,0.904,1.000
0.17647058823529393,0.561,0.905,1.000
0.1803921568627449,0.568,0.906,1.000
0.18431372549019587,0.574,0.907,1.000
0.18823529411764683,0.581,0.908,1.000
0.1921568627450978,0.587,0.910,1.000
0.19607843137254877,0.594,0.911,1.000
0.19999999999999973,0.600,0.912,1.000
0.2039215686274507,0.606,0.913,1.000
0.20784313725490167,0.612,0.914,1.000
0.21176470588235263,0.618,0.916,1.000
0.2156862745098036,0.625,0.917,1.000
0.21960784313725457,0.631,0.918,1.000
0.22352941176470553,0.637,0.919,1.000
0.2274509803921565,0.643,0.920,1.000
0.23137254901960747,0.649,0.921,1.000
0.23529411764705843,0.654,0.923,1.000
0.2392156862745094,0.660,0.924,1.000
0.24313725490196036,0.666,0.925,1.000
0.24705882352941133,0.672,0.926,1.000
0.2509803921568623,0.678,0.927,1.000
0.25490196078431326,0.683,0.928,1.000
0.25882352941176423,0.689,0.930,1.000
0.2627450980392152,0.695,0.931,1.000
0.26666666666666616,0.700,0.932,1.000
0.27058823529411713,0.706,0.933,1.000
0.2745098039215681,0.711,0.934,1.000
0.27843137254901906,0.717,0.935,1.000
0.28235294117647003,0.722,0.937,1.000
0.286274509803921,0.728,0.938,1.000
0.29019607843137196,0.733,0.939,1.000
0.29411764705882293,0.739,0.940,1.000
0.2980392156862739,0.744,0.941,1.000
0.30196078431372486,0.749,0.942,1.000
0.30588235294117583,0.755,0.944,1.000
0.3098039215686268,0.760,0.945,1.000
0.31372549019607776,0.765,0.946,1.000
0.3176470588235287,0.771,0.947,1.000
0.3215686274509797,0.776,0.948,1.000
0.32549019607843066,0.781,0.949,1.000
0.3294117647058816,0.786,0.950,1.000
0.3333333333333326,0.792,0.952,1.000
0.33725490196078356,0.797,0.953,1.000
0.3411764705882345,0.802,0.954,1.000
0.3450980392156855,0.807,0.955,1.000
0.34901960784313646,0.812,0.956,1.000
0.3529411764705874,0.817,0.957,1.000
0.3568627450980384,0.822,0.958,1.000
0.36078431372548936,0.827,0.960,1.000
0.3647058823529403,0.833,0.961,1.000
0.3686274509803913,0.838,0.962,1.000
0.37254901960784226,0.843,0.963,1.000
0.3764705882352932,0.848,0.964,1.000
0.3803921568627442,0.853,0.965,1.000
0.38431372549019516,0.858,0.966,1.000
0.3882352941176461,0.863,0.968,1.000
0.3921568627450971,0.867,0.969,1.000
0.39607843137254806,0.872,0.970,1.000
0.399999999999999,0.877,0.971,1.000
