scalar,r,g,b
0.0,0.078,0.193,0.758
0.00392156862745098,0.095,0.196,0.757
0.00784313725490196,0.110,0.199,0.756
0.011764705882352941,0.123,0.202,0.754
0.01568627450980392,0.135,0.205,0.753
0.0196078431372549,0.146,0.208,0.751
0.023529411764705882,0.156,0.210,0.750
0.027450980392156862,0.166,0.213,0.749
0.03137254901960784,0.175,0.216,0.747
0.03529411764705882,0.183,0.219,0.746
0.0392156862745098,0.191,0.222,0.745
0.043137254901960784,0.199,0.225,0.743
0.047058823529411764,0.206,0.228,0.742
0.050980392156862744,0.213,0.230,0.740
0.054901960784313725,0.220,0.233,0.739
0.058823529411764705,0.227,0.236,0.738
0.06274509803921569,0.233,0.239,0.736
0.06666666666666667,0.240,0.242,0.735
0.07058823529411765,0.246,0.245,0.733
0.07450980392156863,0.251,0.248,0.732
0.0784313725490196,0.257,0.250,0.731
0.08235294117647059,0.263,0.253,0.729
0.08627450980392157,0.268,0.256,0.728
0.09019607843137255,0.273,0.259,0.727
0.09411764705882353,0.278,0.262,0.725
0.09803921568627451,0.283,0.265,0.724
0.10196078431372549,0.288,0.268,0.722
0.10588235294117647,0.293,0.271,0.721
0.10980392156862745,0.298,0.273,0.719
0.11372549019607843,0.303,0.276,0.718
0.11764705882352941,0.307,0.279,0.717
0.12156862745098039,0.312,0.282,0.715
0.12549019607843137,0.316,0.285,0.714
0.12941176470588234,0.320,0.288,0.712
0.1333333333333333,0.324,0.291,0.711
0.13725490196078427,0.329,0.294,0.710
0.14117647058823524,0.333,0.296,0.708
0.1450980392156862,0.337,0.299,0.707
0.14901960784313717,0.341,0.302,0.705
0.15294117647058814,0.345,0.305,0.704
0.1568627450980391,0.348,0.308,0.703
0.16078431372549007,0.352,0.311,0.701
0.16470588235294104,0.356,0.314,0.700
0.168627450980392,0.360,0.317,0.698
0.17254901960784297,0.363,0.320,0.697
0.17647058823529393,0.367,0.322,0.695
0.1803921568627449,0.370,0.325,0.694
0.18431372549019587,0.374,0.328,0.692
0.18823529411764683,0.377,0.331,0.691
0.1921568627450978,0.381,0.334,0.690
0.19607843137254877,0.384,0.337,0.688
0.19999999999999973,0.387,0.340,0.687
0.2039215686274507,0.391,0.343,0.685
0.20784313725490167,0.394,0.346,0.684
0.21176470588235263,0.397,0.349,0.682
0.2156862745098036,0.400,0.351,0.681
0.21960784313725457,0.403,0.354,0.679
0.22352941176470553,0.406,0.357,0.678
0.2274509803921565,0.410,0.360,0.676
0.23137254901960747,0.413,0.363,0.675
0.23529411764705843,0.416,0.366,0.674
0.2392156862745094,0.418,0.369,0.672
0.24313725490196036,0.421,0.372,0.671
0.24705882352941133,0.424,0.375,0.669
0.2509803921568623,0.427,0.378,0.668
0.25490196078431326,0.430,0.381,0.666
0.25882352941176423,0.433,0.384,0.665
0.2627450980392152,0.436,0.387,0.663
0.26666666666666616,0.438,0.389,0.662
0.27058823529411713,0.441,0.392,0.660
0.2745098039215681,0.444,0.395,0.659
0.27843137254901906,0.447,0.398,0.657
0.28235294117647003,0.449,0.401,0.656
0.286274509803921,0.452,0.404,0.654
0.29019607843137196,0.454,0.407,0.653
0.29411764705882293,0.457,0.410,0.651
0.2980392156862739,0.460,0.413,0.650
0.30196078431372486,0.462,0.416,0.648
0.30588235294117583,0.465,0.419,0.647
0.3098039215686268,0.467,0.422,0.645
0.31372549019607776,0.470,0.425,0.644
0.3176470588235287,0.472,0.428,0.642
0.3215686274509797,0.474,0.431,0.641
0.32549019607843066,0.477,0.434,0.639
0.3294117647058816,0.479,0.437,0.637
0.3333333333333326,0.482,0.440,0.636
0.33725490196078356,0.484,0.443,0.634
0.3411764705882345,0.486,0.445,0.633
0.3450980392156855,0.489,0.448,0.631
0.34901960784313646,0.491,0.451,0.630
0.3529411764705874,0.493,0.454,0.628
0.3568627450980384,0.495,0.457,0.627
0.36078431372548936,0.498,0.460,0.625
0.3647058823529403,0.500,0.463,0.624
0.3686274509803913,0.502,0.466,0.622
0.37254901960784226,0.504,0.469,0.620
0.3764705882352932,0.506,0.472,0.619
0.3803921568627442,0.509,0.475,0.617
0.38431372549019516,0.511,0.478,0.616
0.3882352941176461,0.513,0.481,0.614
0.3921568627450971,0.515,0.484,0.612
0.39607843137254806,0.517,0.487,0.611
0.399999999999999,0.519,0.490,0.609
0.40392156862745,0.521,0.493,0.608
0.40784313725490096,0.523,0.496,0.606
0.4117647058823519,0.525,0.499,0.604
0.4156862745098029,0.527,0.502,0.603
0.41960784313725386,0.529,0.505,0.601
0.4235294117647048,0.531,0.508,0.600
0.4274509803921558,0.533,0.511,0.598
0.43137254901960675,0.535,0.514,0.596
0.4352941176470577,0.537,0.517,0.595
0.4392156862745087,0.539,0.520,0.593
0.44313725490195965,0.541,0.523,0.591
0.4470588235294106,0.543,0.526,0.590
0.4509803921568616,0.544,0.529,0.588
0.45490196078431255,0.546,0.532,0.586
0.4588235294117635,0.548,0.535,0.585
0.4627450980392145,0.550,0.538,0.583
0.46666666666666545,0.552,0.541,0.581
0.4705882352941164,0.554,0.544,0.580
0.4745098039215674,0.555,0.547,0.578
0.47843137254901835,0.557,0.550,0.576
0.4823529411764693,0.559,0.553,0.575
0.4862745098039203,0.561,0.556,0.573
0.49019607843137125,0.562,0.559,0.571
0.4941176470588222,0.564,0.562,0.569
0.4980392156862732,0.566,0.565,0.568
0.5019607843137242,0.569,0.568,0.566
0.5058823529411751,0.573,0.570,0.563
0.5098039215686261,0.577,0.573,0.561
0.513725490196077,0.581,0.575,0.559
0.517647058823528,0.585,0.578,0.556
0.521568627450979,0.589,0.580,0.554
0.52549019607843,0.593,0.582,0.552
0.5294117647058809,0.597,0.585,0.549
0.5333333333333319,0.601,0.587,0.547
0.5372549019607828,0.605,0.590,0.544
0.5411764705882338,0.609,0.592,0.542
0.5450980392156848,0.613,0.595,0.539
0.5490196078431357,0.616,0.597,0.537
0.5529411764705867,0.620,0.599,0.535
0.5568627450980377,0.624,0.602,0.532
0.5607843137254886,0.628,0.604,0.530
0.5647058823529396,0.632,0.607,0.527
0.5686274509803906,0.635,0.609,0.525
0.5725490196078415,0.639,0.612,0.522
