scalar,r,g,b
0.0,0.002,0.083,0.022
0.00392156862745098,0.004,0.086,0.022
0.00784313725490196,0.007,0.090,0.022
0.011764705882352941,0.009,0.093,0.022
0.01568627450980392,0.012,0.096,0.022
0.0196078431372549,0.014,0.100,0.022
0.023529411764705882,0.017,0.103,0.022
0.027450980392156862,0.019,0.106,0.022
0.03137254901960784,0.022,0.109,0.022
0.03529411764705882,0.024,0.112,0.022
0.0392156862745098,0.026,0.115,0.022
0.043137254901960784,0.028,0.118,0.022
0.047058823529411764,0.030,0.121,0.022
0.050980392156862744,0.032,0.124,0.022
0.054901960784313725,0.033,0.127,0.022
0.058823529411764705,0.034,0.130,0.022
0.06274509803921569,0.036,0.133,0.022
0.06666666666666667,0.036,0.136,0.022
0.07058823529411765,0.037,0.140,0.021
0.07450980392156863,0.037,0.143,0.021
0.0784313725490196,0.037,0.146,0.021
0.08235294117647059,0.037,0.150,0.021
0.08627450980392157,0.037,0.153,0.021
0.09019607843137255,0.036,0.156,0.021
0.09411764705882353,0.036,0.160,0.021
0.09803921568627451,0.036,0.163,0.020
0.10196078431372549,0.035,0.167,0.020
0.10588235294117647,0.035,0.170,0.020
0.10980392156862745,0.035,0.173,0.020
0.11372549019607843,0.034,0.177,0.020
0.11764705882352941,0.034,0.180,0.020
0.12156862745098039,0.034,0.184,0.019
0.12549019607843137,0.033,0.187,0.019
0.12941176470588234,0.033,0.191,0.019
0.1333333333333333,0.033,0.194,0.019
0.13725490196078427,0.033,0.197,0.019
0.14117647058823524,0.033,0.201,0.019
0.1450980392156862,0.033,0.204,0.019
0.14901960784313717,0.033,0.208,0.019
0.15294117647058814,0.034,0.211,0.018
0.1568627450980391,0.034,0.215,0.018
0.16078431372549007,0.035,0.218,0.018
0.16470588235294104,0.036,0.222,0.019
0.168627450980392,0.037,0.225,0.019
0.17254901960784297,0.038,0.228,0.019
0.17647058823529393,0.039,0.232,0.019
0.1803921568627449,0.040,0.235,0.019
0.18431372549019587,0.041,0.239,0.019
0.18823529411764683,0.042,0.242,0.019
0.1921568627450978,0.043,0.246,0.019
0.19607843137254877,0.044,0.249,0.019
0.19999999999999973,0.045,0.253,0.019
0.2039215686274507,0.046,0.256,0.019
0.20784313725490167,0.047,0.260,0.020
0.21176470588235263,0.048,0.263,0.020
0.2156862745098036,0.049,0.267,0.020
0.21960784313725457,0.050,0.270,0.020
0.22352941176470553,0.051,0.274,0.020
0.2274509803921565,0.052,0.277,0.020
0.23137254901960747,0.053,0.281,0.020
0.23529411764705843,0.054,0.284,0.020
0.2392156862745094,0.055,0.288,0.020
0.24313725490196036,0.057,0.292,0.020
0.24705882352941133,0.058,0.295,0.020
0.2509803921568623,0.059,0.299,0.020
0.25490196078431326,0.060,0.302,0.020
0.25882352941176423,0.061,0.306,0.020
0.2627450980392152,0.062,0.310,0.020
0.26666666666666616,0.063,0.313,0.020
0.27058823529411713,0.064,0.317,0.021
0.2745098039215681,0.065,0.320,0.021
0.27843137254901906,0.066,0.324,0.021
0.28235294117647003,0.067,0.328,0.022
0.286274509803921,0.068,0.331,0.022
0.29019607843137196,0.069,0.335,0.022
0.29411764705882293,0.070,0.339,0.023
0.2980392156862739,0.070,0.342,0.023
0.30196078431372486,0.071,0.346,0.023
0.30588235294117583,0.072,0.350,0.024
0.3098039215686268,0.073,0.353,0.024
0.31372549019607776,0.074,0.357,0.024
0.3176470588235287,0.075,0.361,0.025
0.3215686274509797,0.076,0.365,0.025
0.32549019607843066,0.077,0.368,0.025
0.3294117647058816,0.078,0.372,0.026
0.3333333333333326,0.079,0.376,0.026
0.33725490196078356,0.080,0.380,0.026
0.3411764705882345,0.081,0.383,0.027
0.3450980392156855,0.082,0.387,0.027
0.34901960784313646,0.083,0.391,0.028
0.3529411764705874,0.084,0.395,0.028
0.3568627450980384,0.085,0.398,0.028
0.36078431372548936,0.086,0.402,0.029
0.3647058823529403,0.087,0.406,0.029
0.3686274509803913,0.088,0.410,0.030
0.37254901960784226,0.089,0.413,0.030
0.3764705882352932,0.090,0.417,0.030
0.3803921568627442,0.091,0.421,0.031
0.38431372549019516,0.092,0.425,0.031
0.3882352941176461,0.093,0.429,0.032
0.3921568627450971,0.094,0.433,0.032
0.39607843137254806,0.095,0.436,0.032
0.399999999999999,0.096,0.440,0.033
0.40392156862745,0.097,0.444,0.033
0.40784313725490096,0.098,0.448,0.034
0.4117647058823519,0.099,0.452,0.034
0.4156862745098029,0.100,0.456,0.034
0.41960784313725386,0.101,0.460,0.035
0.4235294117647048,0.102,0.463,0.036
0.4274509803921558,0.103,0.467,0.036
0.43137254901960675,0.104,0.471,0.036
0.4352941176470577,0.105,0.475,0.037
0.4392156862745087,0.106,0.479,0.037
0.44313725490195965,0.107,0.483,0.038
0.4470588235294106,0.108,0.487,0.038
0.4509803921568616,0.109,0.491,0.039
0.45490196078431255,0.110,0.495,0.039
0.4588235294117635,0.111,0.499,0.039
0.4627450980392145,0.112,0.503,0.040
0.46666666666666545,0.113,0.506,0.040
0.4705882352941164,0.114,0.510,0.041
0.4745098039215674,0.115,0.514,0.041
0.47843137254901835,0.116,0.518,0.042
0.4823529411764693,0.117,0.522,0.042
0.4862745098039203,0.118,0.526,0.043
0.49019607843137125,0.119,0.530,0.043
0.4941176470588222,0.120,0.534,0.044
0.4980392156862732,0.121,0.538,0.044
0.5019607843137242,0.122,0.542,0.045
0.5058823529411751,0.123,0.546,0.045
