scalar,r,g,b
0.7098039215686254,0.995,0.494,0.551
0.7137254901960763,0.995,0.487,0.557
0.7176470588235273,0.995,0.480,0.562
0.7215686274509783,0.994,0.473,0.568
0.7254901960784292,0.993,0.466,0.574
0.7294117647058802,0.993,0.459,0.579
0.7333333333333312,0.992,0.452,0.585
0.7372549019607821,0.992,0.445,0.591
0.7411764705882331,0.991,0.437,0.596
0.7450980392156841,0.990,0.430,0.602
0.749019607843135,0.990,0.423,0.608
0.752941176470586,0.989,0.415,0.613
0.756862745098037,0.988,0.407,0.619
0.7607843137254879,0.987,0.400,0.624
0.7647058823529389,0.986,0.392,0.629
0.7686274509803899,0.986,0.384,0.635
0.7725490196078408,0.985,0.376,0.640
0.7764705882352918,0.984,0.368,0.644
0.7803921568627428,0.983,0.360,0.649
0.7843137254901937,0.982,0.352,0.653
0.7882352941176447,0.981,0.344,0.656
0.7921568627450957,0.980,0.336,0.658
0.7960784313725466,0.979,0.328,0.660
0.7999999999999976,0.978,0.320,0.660
0.8039215686274486,0.976,0.312,0.659
0.8078431372548995,0.975,0.305,0.656
0.8117647058823505,0.974,0.298,0.652
0.8156862745098015,0.973,0.291,0.646
0.8196078431372524,0.972,0.285,0.639
0.8235294117647034,0.970,0.279,0.631
0.8274509803921544,0.969,0.273,0.621
0.8313725490196053,0.968,0.268,0.610
0.8352941176470563,0.966,0.262,0.599
0.8392156862745073,0.965,0.257,0.587
0.8431372549019582,0.963,0.252,0.574
0.8470588235294092,0.961,0.248,0.562
0.8509803921568602,0.959,0.243,0.548
0.8549019607843111,0.958,0.238,0.535
0.8588235294117621,0.956,0.233,0.522
0.8627450980392131,0.954,0.229,0.509
0.866666666666664,0.951,0.224,0.495
0.870588235294115,0.949,0.219,0.482
0.874509803921566,0.947,0.215,0.469
0.8784313725490169,0.945,0.210,0.456
0.8823529411764679,0.942,0.205,0.442
0.8862745098039189,0.940,0.200,0.429
0.8901960784313698,0.937,0.196,0.416
0.8941176470588208,0.935,0.191,0.403
0.8980392156862718,0.932,0.186,0.390
0.9019607843137227,0.929,0.181,0.377
0.9058823529411737,0.926,0.176,0.364
0.9098039215686247,0.923,0.171,0.351
0.9137254901960756,0.921,0.166,0.338
0.9176470588235266,0.918,0.161,0.325
0.9215686274509776,0.915,0.156,0.311
0.9254901960784285,0.911,0.151,0.298
0.9294117647058795,0.908,0.146,0.285
0.9333333333333305,0.905,0.140,0.272
0.9372549019607814,0.902,0.135,0.259
0.9411764705882324,0.898,0.129,0.246
0.9450980392156834,0.895,0.124,0.233
0.9490196078431343,0.892,0.118,0.220
0.9529411764705853,0.888,0.112,0.206
0.9568627450980363,0.885,0.106,0.193
0.9607843137254872,0.881,0.100,0.179
0.9647058823529382,0.877,0.094,0.165
0.9686274509803892,0.874,0.087,0.151
0.9725490196078401,0.870,0.080,0.136
0.9764705882352911,0.866,0.073,0.121
0.9803921568627421,0.862,0.065,0.105
0.984313725490193,0.859,0.057,0.088
0.988235294117644,0.855,0.048,0.070
0.992156862745095,0.851,0.038,0.049
0.9960784313725459,0.847,0.028,0.024
0.9999999999999969,0.843,0.018,0.002
