scalar,r,g,b
0.0,0.078,0.727,0.901
0.00392156862745098,0.097,0.727,0.901
0.00784313725490196,0.112,0.726,0.902
0.011764705882352941,0.126,0.726,0.902
0.01568627450980392,0.139,0.725,0.903
0.0196078431372549,0.150,0.725,0.903
0.023529411764705882,0.161,0.724,0.904
0.027450980392156862,0.171,0.723,0.904
0.03137254901960784,0.181,0.723,0.905
0.03529411764705882,0.190,0.722,0.905
0.0392156862745098,0.198,0.722,0.906
0.043137254901960784,0.207,0.721,0.906
0.047058823529411764,0.215,0.720,0.907
0.050980392156862744,0.222,0.720,0.907
0.054901960784313725,0.230,0.719,0.908
0.058823529411764705,0.237,0.719,0.908
0.06274509803921569,0.244,0.718,0.909
0.06666666666666667,0.251,0.717,0.909
0.07058823529411765,0.257,0.717,0.910
0.07450980392156863,0.264,0.716,0.910
0.0784313725490196,0.270,0.716,0.911
0.08235294117647059,0.276,0.715,0.911
0.08627450980392157,0.282,0.714,0.912
0.09019607843137255,0.288,0.714,0.912
0.09411764705882353,0.294,0.713,0.913
0.09803921568627451,0.300,0.712,0.913
0.10196078431372549,0.305,0.712,0.914
0.10588235294117647,0.311,0.711,0.914
0.10980392156862745,0.316,0.711,0.914
0.11372549019607843,0.322,0.710,0.915
0.11764705882352941,0.327,0.709,0.915
0.12156862745098039,0.332,0.709,0.916
0.12549019607843137,0.337,0.708,0.916
0.12941176470588234,0.342,0.707,0.916
0.1333333333333333,0.347,0.707,0.917
0.13725490196078427,0.352,0.706,0.917
0.14117647058823524,0.357,0.705,0.918
0.1450980392156862,0.362,0.705,0.918
0.14901960784313717,0.366,0.704,0.918
0.15294117647058814,0.371,0.703,0.919
0.1568627450980391,0.376,0.703,0.919
0.16078431372549007,0.380,0.702,0.919
0.16470588235294104,0.385,0.701,0.920
0.168627450980392,0.389,0.701,0.920
0.17254901960784297,0.394,0.700,0.920
0.17647058823529393,0.398,0.699,0.921
0.1803921568627449,0.403,0.699,0.921
0.18431372549019587,0.407,0.698,0.921
0.18823529411764683,0.411,0.697,0.922
0.1921568627450978,0.416,0.697,0.922
0.19607843137254877,0.420,0.696,0.922
0.19999999999999973,0.424,0.695,0.922
0.2039215686274507,0.428,0.694,0.923
0.20784313725490167,0.432,0.694,0.923
0.21176470588235263,0.436,0.693,0.923
0.2156862745098036,0.441,0.692,0.923
0.21960784313725457,0.445,0.692,0.924
0.22352941176470553,0.449,0.691,0.924
