scalar,r,g,b
0.0,0.108,0.108,0.108
0.00392156862745098,0.115,0.108,0.125
0.00784313725490196,0.121,0.107,0.142
0.011764705882352941,0.127,0.107,0.159
0.01568627450980392,0.132,0.107,0.176
0.0196078431372549,0.137,0.106,0.193
0.023529411764705882,0.141,0.106,0.210
0.027450980392156862,0.145,0.105,0.226
0.03137254901960784,0.148,0.104,0.243
0.03529411764705882,0.151,0.104,0.260
0.0392156862745098,0.154,0.103,0.276
0.043137254901960784,0.156,0.103,0.292
0.047058823529411764,0.158,0.102,0.308
0.050980392156862744,0.159,0.101,0.324
0.054901960784313725,0.160,0.101,0.340
0.058823529411764705,0.161,0.100,0.356
0.06274509803921569,0.161,0.100,0.371
0.06666666666666667,0.161,0.099,0.387
0.07058823529411765,0.161,0.099,0.402
0.07450980392156863,0.160,0.098,0.416
0.0784313725490196,0.159,0.098,0.431
0.08235294117647059,0.158,0.098,0.445
0.08627450980392157,0.156,0.098,0.460
0.09019607843137255,0.154,0.098,0.473
0.09411764705882353,0.152,0.098,0.487
0.09803921568627451,0.150,0.098,0.500
0.10196078431372549,0.147,0.099,0.513
0.10588235294117647,0.144,0.099,0.526
0.10980392156862745,0.140,0.100,0.539
0.11372549019607843,0.137,0.101,0.551
0.11764705882352941,0.133,0.102,0.562
0.12156862745098039,0.129,0.104,0.574
0.12549019607843137,0.124,0.106,0.585
0.12941176470588234,0.120,0.107,0.596
0.1333333333333333,0.115,0.110,0.606
0.13725490196078427,0.110,0.112,0.616
0.14117647058823524,0.105,0.114,0.625
0.1450980392156862,0.099,0.117,0.634
0.14901960784313717,0.094,0.120,0.643
0.15294117647058814,0.088,0.124,0.651
0.1568627450980391,0.083,0.127,0.659
0.16078431372549007,0.077,0.131,0.666
0.16470588235294104,0.071,0.135,0.673
0.168627450980392,0.066,0.139,0.679
0.17254901960784297,0.060,0.143,0.685
0.17647058823529393,0.055,0.148,0.690
0.1803921568627449,0.050,0.152,0.695
0.18431372549019587,0.045,0.157,0.699
0.18823529411764683,0.041,0.163,0.702
0.1921568627450978,0.038,0.168,0.705
0.19607843137254877,0.036,0.173,0.708
0.19999999999999973,0.034,0.179,0.709
0.2039215686274507,0.033,0.184,0.711
0.20784313725490167,0.032,0.190,0.712
0.21176470588235263,0.031,0.196,0.714
0.2156862745098036,0.030,0.201,0.715
0.21960784313725457,0.029,0.207,0.716
0.22352941176470553,0.028,0.212,0.717
0.2274509803921565,0.028,0.217,0.718
0.23137254901960747,0.027,0.223,0.719
0.23529411764705843,0.027,0.228,0.720
0.2392156862745094,0.026,0.233,0.720
0.24313725490196036,0.026,0.239,0.721
0.24705882352941133,0.026,0.244,0.721
0.2509803921568623,0.026,0.250,0.721
0.25490196078431326,0.026,0.255,0.721
0.25882352941176423,0.026,0.260,0.721
0.2627450980392152,0.026,0.266,0.721
0.26666666666666616,0.026,0.271,0.720
0.27058823529411713,0.026,0.276,0.720
0.2745098039215681,0.026,0.282,0.719
0.27843137254901906,0.026,0.287,0.718
0.28235294117647003,0.027,0.292,0.717
0.286274509803921,0.027,0.298,0.716
0.29019607843137196,0.027,0.303,0.714
0.29411764705882293,0.028,0.308,0.713
0.2980392156862739,0.028,0.314,0.711
0.30196078431372486,0.028,0.319,0.709
0.30588235294117583,0.028,0.324,0.707
0.3098039215686268,0.028,0.330,0.704
0.31372549019607776,0.028,0.335,0.701
0.3176470588235287,0.028,0.341,0.698
0.3215686274509797,0.028,0.346,0.695
0.32549019607843066,0.027,0.352,0.692
0.3294117647058816,0.026,0.357,0.688
0.3333333333333326,0.025,0.363,0.684
0.33725490196078356,0.024,0.368,0.680
0.3411764705882345,0.023,0.374,0.675
0.3450980392156855,0.022,0.379,0.670
0.34901960784313646,0.024,0.385,0.665
0.3529411764705874,0.027,0.390,0.659
0.3568627450980384,0.032,0.396,0.654
0.36078431372548936,0.039,0.401,0.648
0.3647058823529403,0.047,0.406,0.642
0.3686274509803913,0.055,0.411,0.635
0.37254901960784226,0.063,0.417,0.629
0.3764705882352932,0.071,0.422,0.622
0.3803921568627442,0.079,0.427,0.615
0.38431372549019516,0.086,0.432,0.608
0.3882352941176461,0.094,0.437,0.601
0.3921568627450971,0.101,0.442,0.594
0.39607843137254806,0.107,0.447,0.586
0.399999999999999,0.114,0.452,0.578
0.40392156862745,0.120,0.457,0.570
0.40784313725490096,0.126,0.462,0.562
0.4117647058823519,0.132,0.466,0.554
0.4156862745098029,0.137,0.471,0.546
0.41960784313725386,0.143,0.476,0.538
0.4235294117647048,0.147,0.481,0.529
0.4274509803921558,0.152,0.486,0.520
0.43137254901960675,0.156,0.491,0.511
0.4352941176470577,0.160,0.495,0.503
0.4392156862745087,0.164,0.500,0.493
0.44313725490195965,0.168,0.505,0.484
0.4470588235294106,0.171,0.510,0.475
0.4509803921568616,0.174,0.515,0.465
0.45490196078431255,0.177,0.519,0.456
0.4588235294117635,0.179,0.524,0.446
0.4627450980392145,0.181,0.529,0.436
0.46666666666666545,0.183,0.534,0.426
0.4705882352941164,0.185,0.538,0.415
0.4745098039215674,0.186,0.543,0.405
0.47843137254901835,0.188,0.548,0.394
0.4823529411764693,0.188,0.553,0.384
0.4862745098039203,0.189,0.558,0.373
0.49019607843137125,0.190,0.562,0.363
0.4941176470588222,0.192,0.567,0.352
0.4980392156862732,0.193,0.571,0.343
0.5019607843137242,0.195,0.576,0.333
0.5058823529411751,0.197,0.580,0.324
0.5098039215686261,0.200,0.585,0.315
0.513725490196077,0.203,0.589,0.306
0.517647058823528,0.206,0.593,0.297
0.521568627450979,0.209,0.597,0.289
0.52549019607843,0.213,0.601,0.281
0.5294117647058809,0.217,0.606,0.273
0.5333333333333319,0.221,0.610,0.265
0.5372549019607828,0.226,0.614,0.257
0.5411764705882338,0.231,0.618,0.250
0.5450980392156848,0.236,0.622,0.242
0.5490196078431357,0.241,0.625,0.235
0.5529411764705867,0.247,0.629,0.228
0.5568627450980377,0.252,0.633,0.221
0.5607843137254886,0.259,0.637,0.214
0.5647058823529396,0.265,0.641,0.207
0.5686274509803906,0.271,0.644,0.200
0.5725490196078415,0.278,0.648,0.194
0.5764705882352925,0.285,0.652,0.187
0.5803921568627435,0.292,0.655,0.180
0.5843137254901944,0.299,0.659,0.174
0.5882352941176454,0.306,0.662,0.168
0.5921568627450964,0.314,0.666,0.161
0.5960784313725473,0.321,0.669,0.155
0.5999999999999983,0.329,0.673,0.149
0.6039215686274493,0.337,0.676,0.143
0.6078431372549002,0.345,0.679,0.136
0.6117647058823512,0.353,0.683,0.130
0.6156862745098022,0.361,0.686,0.124
0.6196078431372531,0.369,0.689,0.118
0.6235294117647041,0.378,0.693,0.112
0.6274509803921551,0.386,0.696,0.106
0.631372549019606,0.395,0.699,0.100
0.635294117647057,0.403,0.702,0.095
0.639215686274508,0.412,0.705,0.089
0.6431372549019589,0.421,0.708,0.083
0.6470588235294099,0.430,0.711,0.077
0.6509803921568609,0.439,0.714,0.071
0.6549019607843118,0.448,0.717,0.065
0.6588235294117628,0.457,0.720,0.059
0.6627450980392138,0.466,0.723,0.053
0.6666666666666647,0.476,0.726,0.048
0.6705882352941157,0.485,0.729,0.042
0.6745098039215667,0.494,0.732,0.036
0.6784313725490176,0.504,0.735,0.031
0.6823529411764686,0.513,0.737,0.027
0.6862745098039196,0.523,0.740,0.023
0.6901960784313705,0.532,0.743,0.019
0.6941176470588215,0.542,0.746,0.017
0.6980392156862725,0.552,0.748,0.014
0.7019607843137234,0.562,0.751,0.012
0.7058823529411744,0.571,0.753,0.011
0.7098039215686254,0.581,0.756,0.010
0.7137254901960763,0.591,0.758,0.010
0.7176470588235273,0.601,0.761,0.009
0.7215686274509783,0.611,0.763,0.009
0.7254901960784292,0.620,0.766,0.010
0.7294117647058802,0.630,0.768,0.010
0.7333333333333312,0.639,0.771,0.010
0.7372549019607821,0.649,0.773,0.011
0.7411764705882331,0.658,0.776,0.012
0.7450980392156841,0.667,0.779,0.014
0.749019607843135,0.676,0.781,0.015
0.752941176470586,0.685,0.784,0.017
0.756862745098037,0.694,0.786,0.019
0.7607843137254879,0.703,0.789,0.021
0.7647058823529389,0.712,0.791,0.024
0.7686274509803899,0.721,0.794,0.026
0.7725490196078408,0.729,0.796,0.030
0.7764705882352918,0.738,0.799,0.033
0.7803921568627428,0.746,0.801,0.037
0.7843137254901937,0.755,0.804,0.041
0.7882352941176447,0.763,0.807,0.046
0.7921568627450957,0.771,0.809,0.050
0.7960784313725466,0.780,0.812,0.055
0.7999999999999976,0.788,0.814,0.060
0.8039215686274486,0.796,0.817,0.064
0.8078431372548995,0.804,0.820,0.069
0.8117647058823505,0.812,0.822,0.074
0.8156862745098015,0.819,0.825,0.079
0.8196078431372524,0.827,0.828,0.084
0.8235294117647034,0.835,0.831,0.090
0.8274509803921544,0.842,0.833,0.095
0.8313725490196053,0.849,0.836,0.100
0.8352941176470563,0.857,0.839,0.106
0.8392156862745073,0.864,0.842,0.112
0.8431372549019582,0.871,0.845,0.118
0.8470588235294092,0.878,0.848,0.124
0.8509803921568602,0.884,0.851,0.130
0.8549019607843111,0.891,0.854,0.136
0.8588235294117621,0.897,0.857,0.142
0.8627450980392131,0.904,0.860,0.149
0.866666666666664,0.910,0.863,0.156
0.870588235294115,0.916,0.866,0.163
0.874509803921566,0.922,0.869,0.170
0.8784313725490169,0.927,0.873,0.177
0.8823529411764679,0.932,0.876,0.185
0.8862745098039189,0.937,0.880,0.193
0.8901960784313698,0.942,0.883,0.201
0.8941176470588208,0.946,0.887,0.210
0.8980392156862718,0.950,0.891,0.219
