scalar,r,g,b
0.0,0.152,0.686,0.078
0.00392156862745098,0.167,0.686,0.062
0.00784313725490196,0.183,0.688,0.046
0.011764705882352941,0.199,0.690,0.031
0.01568627450980392,0.216,0.692,0.019
0.0196078431372549,0.232,0.695,0.009
0.023529411764705882,0.249,0.698,0.002
0.027450980392156862,0.265,0.702,0.000
0.03137254901960784,0.281,0.705,0.000
0.03529411764705882,0.296,0.709,0.000
0.0392156862745098,0.311,0.713,0.000
0.043137254901960784,0.326,0.717,0.000
0.047058823529411764,0.340,0.721,0.000
0.050980392156862744,0.354,0.725,0.000
0.054901960784313725,0.368,0.729,0.000
0.058823529411764705,0.382,0.733,0.000
0.06274509803921569,0.395,0.737,0.000
0.06666666666666667,0.408,0.741,0.000
0.07058823529411765,0.421,0.745,0.000
0.07450980392156863,0.433,0.749,0.000
0.0784313725490196,0.446,0.753,0.000
0.08235294117647059,0.458,0.757,0.000
0.08627450980392157,0.470,0.761,0.000
0.09019607843137255,0.482,0.765,0.000
0.09411764705882353,0.494,0.769,0.000
0.09803921568627451,0.506,0.773,0.000
0.10196078431372549,0.518,0.777,0.000
0.10588235294117647,0.529,0.781,0.000
0.10980392156862745,0.541,0.785,0.000
0.11372549019607843,0.552,0.789,0.000
0.11764705882352941,0.564,0.792,0.000
0.12156862745098039,0.575,0.796,0.000
0.12549019607843137,0.586,0.800,0.000
0.12941176470588234,0.597,0.804,0.000
0.1333333333333333,0.609,0.808,0.000
0.13725490196078427,0.620,0.812,0.000
0.14117647058823524,0.631,0.816,0.000
0.1450980392156862,0.642,0.820,0.000
0.14901960784313717,0.653,0.823,0.000
0.15294117647058814,0.664,0.827,0.000
0.1568627450980391,0.675,0.831,0.000
0.16078431372549007,0.686,0.835,0.000
0.16470588235294104,0.696,0.839,0.000
0.168627450980392,0.707,0.842,0.000
0.17254901960784297,0.718,0.846,0.000
0.17647058823529393,0.729,0.850,0.000
0.1803921568627449,0.740,0.854,0.000
0.18431372549019587,0.750,0.858,0.000
0.18823529411764683,0.761,0.861,0.000
0.1921568627450978,0.772,0.865,0.000
0.19607843137254877,0.782,0.869,0.000
0.19999999999999973,0.793,0.873,0.000
0.2039215686274507,0.803,0.876,0.000
0.20784313725490167,0.814,0.880,0.000
0.21176470588235263,0.824,0.883,0.000
0.2156862745098036,0.835,0.887,0.000
0.21960784313725457,0.845,0.890,0.000
0.22352941176470553,0.855,0.892,0.000
0.2274509803921565,0.864,0.895,0.000
0.23137254901960747,0.874,0.897,0.000
0.23529411764705843,0.883,0.898,0.000
0.2392156862745094,0.891,0.898,0.012
0.24313725490196036,0.899,0.898,0.042
0.24705882352941133,0.907,0.897,0.072
0.2509803921568623,0.914,0.894,0.098
0.25490196078431326,0.920,0.891,0.123
0.25882352941176423,0.926,0.887,0.147
0.2627450980392152,0.932,0.882,0.171
0.26666666666666616,0.937,0.876,0.193
0.27058823529411713,0.942,0.869,0.215
0.2745098039215681,0.947,0.862,0.236
0.27843137254901906,0.951,0.854,0.256
0.28235294117647003,0.955,0.846,0.275
0.286274509803921,0.959,0.837,0.294
0.29019607843137196,0.963,0.829,0.312
0.29411764705882293,0.966,0.820,0.330
0.2980392156862739,0.970,0.811,0.346
0.30196078431372486,0.973,0.802,0.363
0.30588235294117583,0.976,0.793,0.379
0.3098039215686268,0.980,0.784,0.394
0.31372549019607776,0.983,0.774,0.409
0.3176470588235287,0.985,0.765,0.423
0.3215686274509797,0.988,0.756,0.438
0.32549019607843066,0.991,0.747,0.452
0.3294117647058816,0.993,0.737,0.465
0.3333333333333326,0.996,0.728,0.479
0.33725490196078356,0.998,0.718,0.492
0.3411764705882345,1.000,0.709,0.505
0.3450980392156855,1.000,0.699,0.518
0.34901960784313646,1.000,0.689,0.531
0.3529411764705874,1.000,0.680,0.544
0.3568627450980384,1.000,0.670,0.556
0.36078431372548936,1.000,0.660,0.568
0.3647058823529403,1.000,0.650,0.581
0.3686274509803913,1.000,0.640,0.593
0.37254901960784226,1.000,0.630,0.605
0.3764705882352932,1.000,0.619,0.617
0.3803921568627442,1.000,0.609,0.629
0.38431372549019516,1.000,0.598,0.641
0.3882352941176461,1.000,0.588,0.652
0.3921568627450971,1.000,0.577,0.664
0.39607843137254806,1.000,0.566,0.676
0.399999999999999,1.000,0.555,0.687
0.40392156862745,1.000,0.544,0.699
0.40784313725490096,1.000,0.533,0.710
0.4117647058823519,1.000,0.522,0.722
0.4156862745098029,1.000,0.510,0.733
0.41960784313725386,1.000,0.498,0.745
0.4235294117647048,1.000,0.486,0.756
0.4274509803921558,1.000,0.474,0.767
0.43137254901960675,1.000,0.462,0.779
0.4352941176470577,1.000,0.449,0.790
0.4392156862745087,1.000,0.436,0.801
