scalar,r,g,b
0.0,0.141,0.501,0.998
0.00392156862745098,0.162,0.504,0.998
0.00784313725490196,0.181,0.508,0.998
0.011764705882352941,0.198,0.511,0.998
0.01568627450980392,0.214,0.514,0.998
0.0196078431372549,0.228,0.518,0.998
0.023529411764705882,0.242,0.521,0.998
0.027450980392156862,0.255,0.524,0.998
0.03137254901960784,0.267,0.528,0.998
0.03529411764705882,0.279,0.531,0.998
0.0392156862745098,0.290,0.535,0.998
0.043137254901960784,0.301,0.538,0.998
0.047058823529411764,0.311,0.541,0.998
0.050980392156862744,0.321,0.545,0.998
0.054901960784313725,0.331,0.548,0.998
0.058823529411764705,0.340,0.552,0.998
0.06274509803921569,0.350,0.555,0.998
0.06666666666666667,0.359,0.559,0.998
0.07058823529411765,0.367,0.562,0.998
0.07450980392156863,0.376,0.565,0.998
0.0784313725490196,0.385,0.569,0.998
0.08235294117647059,0.393,0.572,0.998
0.08627450980392157,0.401,0.576,0.998
0.09019607843137255,0.409,0.579,0.998
0.09411764705882353,0.417,0.583,0.998
0.09803921568627451,0.424,0.586,0.997
0.10196078431372549,0.432,0.590,0.997
0.10588235294117647,0.439,0.593,0.997
0.10980392156862745,0.447,0.597,0.997
0.11372549019607843,0.454,0.600,0.997
0.11764705882352941,0.461,0.604,0.997
0.12156862745098039,0.468,0.608,0.997
0.12549019607843137,0.475,0.611,0.997
0.12941176470588234,0.482,0.615,0.997
0.1333333333333333,0.489,0.618,0.997
0.13725490196078427,0.495,0.622,0.997
0.14117647058823524,0.502,0.625,0.997
0.1450980392156862,0.509,0.629,0.997
0.14901960784313717,0.515,0.633,0.997
0.15294117647058814,0.521,0.636,0.997
0.1568627450980391,0.528,0.640,0.996
0.16078431372549007,0.534,0.643,0.996
0.16470588235294104,0.540,0.647,0.996
0.168627450980392,0.547,0.651,0.996
0.17254901960784297,0.553,0.654,0.996
0.17647058823529393,0.559,0.658,0.996
0.1803921568627449,0.565,0.661,0.996
0.18431372549019587,0.571,0.665,0.996
0.18823529411764683,0.577,0.669,0.996
0.1921568627450978,0.583,0.672,0.996
0.19607843137254877,0.589,0.676,0.995
0.19999999999999973,0.594,0.680,0.995
0.2039215686274507,0.600,0.683,0.995
0.20784313725490167,0.606,0.687,0.995
0.21176470588235263,0.612,0.691,0.995
0.2156862745098036,0.617,0.694,0.995
0.21960784313725457,0.623,0.698,0.995
0.22352941176470553,0.629,0.702,0.995
0.2274509803921565,0.634,0.705,0.994
0.23137254901960747,0.640,0.709,0.994
0.23529411764705843,0.645,0.713,0.994
0.2392156862745094,0.651,0.717,0.994
0.24313725490196036,0.656,0.720,0.994
0.24705882352941133,0.661,0.724,0.994
0.2509803921568623,0.667,0.728,0.994
0.25490196078431326,0.672,0.731,0.993
0.25882352941176423,0.678,0.735,0.993
0.2627450980392152,0.683,0.739,0.993
0.26666666666666616,0.688,0.743,0.993
0.27058823529411713,0.693,0.746,0.993
0.2745098039215681,0.699,0.750,0.993
0.27843137254901906,0.704,0.754,0.992
0.28235294117647003,0.709,0.758,0.992
0.286274509803921,0.714,0.762,0.992
0.29019607843137196,0.719,0.765,0.992
0.29411764705882293,0.724,0.769,0.992
0.2980392156862739,0.730,0.773,0.992
0.30196078431372486,0.735,0.777,0.991
0.30588235294117583,0.740,0.780,0.991
0.3098039215686268,0.745,0.784,0.991
0.31372549019607776,0.750,0.788,0.991
0.3176470588235287,0.755,0.792,0.991
0.3215686274509797,0.760,0.796,0.990
0.32549019607843066,0.765,0.800,0.990
0.3294117647058816,0.770,0.803,0.990
0.3333333333333326,0.775,0.807,0.990
0.33725490196078356,0.780,0.811,0.989
0.3411764705882345,0.784,0.815,0.989
0.3450980392156855,0.789,0.819,0.989
0.34901960784313646,0.794,0.823,0.989
0.3529411764705874,0.799,0.826,0.989
0.3568627450980384,0.804,0.830,0.988
0.36078431372548936,0.809,0.834,0.988
0.3647058823529403,0.814,0.838,0.988
0.3686274509803913,0.818,0.842,0.988
0.37254901960784226,0.823,0.846,0.987
0.3764705882352932,0.828,0.850,0.987
0.3803921568627442,0.833,0.853,0.987
0.38431372549019516,0.837,0.857,0.987
0.3882352941176461,0.842,0.861,0.986
0.3921568627450971,0.847,0.865,0.986
0.39607843137254806,0.852,0.869,0.986
0.399999999999999,0.856,0.873,0.986
0.40392156862745,0.861,0.877,0.985
0.40784313725490096,0.866,0.881,0.985
0.4117647058823519,0.870,0.885,0.985
0.4156862745098029,0.875,0.889,0.985
0.41960784313725386,0.880,0.893,0.984
0.4235294117647048,0.884,0.896,0.984
0.4274509803921558,0.889,0.900,0.984
0.43137254901960675,0.894,0.904,0.983
0.4352941176470577,0.898,0.908,0.983
0.4392156862745087,0.903,0.912,0.983
0.44313725490195965,0.908,0.916,0.982
0.4470588235294106,0.912,0.920,0.982
0.4509803921568616,0.917,0.924,0.982
0.45490196078431255,0.921,0.928,0.982
0.4588235294117635,0.926,0.932,0.981
0.4627450980392145,0.930,0.936,0.981
0.46666666666666545,0.935,0.940,0.981
0.4705882352941164,0.939,0.944,0.980
0.4745098039215674,0.944,0.948,0.980
0.47843137254901835,0.949,0.952,0.980
0.4823529411764693,0.953,0.956,0.979
0.4862745098039203,0.958,0.960,0.978
0.49019607843137125,0.962,0.963,0.977
0.4941176470588222,0.967,0.966,0.975
0.4980392156862732,0.972,0.967,0.972
0.5019607843137242,0.975,0.966,0.967
0.5058823529411751,0.978,0.964,0.962
0.5098039215686261,0.980,0.960,0.956
0.513725490196077,0.981,0.955,0.949
0.517647058823528,0.982,0.951,0.943
0.521568627450979,0.983,0.946,0.936
0.52549019607843,0.984,0.941,0.930
0.5294117647058809,0.985,0.936,0.924
0.5333333333333319,0.986,0.931,0.917
0.5372549019607828,0.986,0.926,0.911
0.5411764705882338,0.987,0.921,0.905
0.5450980392156848,0.988,0.916,0.898
0.5490196078431357,0.988,0.911,0.892
0.5529411764705867,0.989,0.906,0.886
0.5568627450980377,0.990,0.901,0.879
0.5607843137254886,0.990,0.896,0.873
0.5647058823529396,0.991,0.891,0.867
0.5686274509803906,0.991,0.886,0.860
0.5725490196078415,0.992,0.881,0.854
0.5764705882352925,0.992,0.876,0.848
0.5803921568627435,0.992,0.871,0.841
0.5843137254901944,0.993,0.866,0.835
0.5882352941176454,0.993,0.861,0.829
0.5921568627450964,0.993,0.857,0.823
0.5960784313725473,0.994,0.852,0.816
0.5999999999999983,0.994,0.847,0.810
0.6039215686274493,0.994,0.842,0.804
0.6078431372549002,0.994,0.837,0.798
0.6117647058823512,0.995,0.832,0.791
0.6156862745098022,0.995,0.827,0.785
0.6196078431372531,0.995,0.822,0.779
0.6235294117647041,0.995,0.817,0.773
0.6274509803921551,0.995,0.812,0.767
0.631372549019606,0.995,0.807,0.760
0.635294117647057,0.995,0.802,0.754
0.639215686274508,0.995,0.797,0.748
0.6431372549019589,0.995,0.792,0.742
0.6470588235294099,0.995,0.787,0.736
0.6509803921568609,0.995,0.782,0.730
0.6549019607843118,0.995,0.777,0.724
0.6588235294117628,0.995,0.772,0.717
0.6627450980392138,0.995,0.767,0.711
0.6666666666666647,0.994,0.762,0.705
0.6705882352941157,0.994,0.757,0.699
0.6745098039215667,0.994,0.753,0.693
0.6784313725490176,0.994,0.748,0.687
0.6823529411764686,0.994,0.743,0.681
0.6862745098039196,0.993,0.738,0.675
0.6901960784313705,0.993,0.733,0.669
0.6941176470588215,0.993,0.728,0.663
0.6980392156862725,0.992,0.723,0.657
0.7019607843137234,0.992,0.718,0.651
0.7058823529411744,0.991,0.713,0.645
0.7098039215686254,0.991,0.708,0.639
0.7137254901960763,0.990,0.703,0.633
0.7176470588235273,0.990,0.698,0.627
0.7215686274509783,0.989,0.693,0.621
0.7254901960784292,0.989,0.688,0.615
0.7294117647058802,0.988,0.683,0.609
0.7333333333333312,0.988,0.678,0.603
0.7372549019607821,0.987,0.673,0.597
0.7411764705882331,0.987,0.668,0.591
0.7450980392156841,0.986,0.663,0.585
0.749019607843135,0.985,0.658,0.579
0.752941176470586,0.985,0.653,0.573
0.756862745098037,0.984,0.648,0.567
0.7607843137254879,0.983,0.643,0.561
0.7647058823529389,0.982,0.638,0.555
0.7686274509803899,0.982,0.633,0.549
0.7725490196078408,0.981,0.628,0.543
0.7764705882352918,0.980,0.623,0.537
0.7803921568627428,0.979,0.618,0.532
0.7843137254901937,0.978,0.613,0.526
0.7882352941176447,0.978,0.608,0.520
0.7921568627450957,0.977,0.603,0.514
0.7960784313725466,0.976,0.598,0.508
0.7999999999999976,0.975,0.592,0.502
0.8039215686274486,0.974,0.587,0.496
0.8078431372548995,0.973,0.582,0.491
0.8117647058823505,0.972,0.577,0.485
0.8156862745098015,0.971,0.572,0.479
0.8196078431372524,0.970,0.567,0.473
0.8235294117647034,0.969,0.562,0.468
0.8274509803921544,0.968,0.557,0.462
0.8313725490196053,0.967,0.552,0.456
0.8352941176470563,0.966,0.547,0.450
0.8392156862745073,0.964,0.541,0.444
0.8431372549019582,0.963,0.536,0.439
0.8470588235294092,0.962,0.531,0.433
0.8509803921568602,0.961,0.526,0.427
0.8549019607843111,0.960,0.521,0.422
0.8588235294117621,0.958,0.516,0.416
0.8627450980392131,0.957,0.510,0.410
0.866666666666664,0.956,0.505,0.404
0.870588235294115,0.955,0.500,0.399
0.874509803921566,0.953,0.495,0.393
0.8784313725490169,0.952,0.489,0.387
0.8823529411764679,0.951,0.484,0.382
0.8862745098039189,0.949,0.479,0.376
0.8901960784313698,0.948,0.474,0.370
0.8941176470588208,0.947,0.468,0.365
0.8980392156862718,0.945,0.463,0.359
0.9019607843137227,0.944,0.458,0.354
0.9058823529411737,0.942,0.452,0.348
0.9098039215686247,0.941,0.447,0.342
0.9137254901960756,0.940,0.441,0.337
0.9176470588235266,0.938,0.436,0.331
0.9215686274509776,0.937,0.431,0.325
0.9254901960784285,0.935,0.425,0.320
0.9294117647058795,0.933,0.420,0.314
0.9333333333333305,0.932,0.414,0.309
0.9372549019607814,0.930,0.409,0.303
0.9411764705882324,0.929,0.403,0.298
0.9450980392156834,0.927,0.397,0.292
0.9490196078431343,0.926,0.392,0.286
0.9529411764705853,0.924,0.386,0.281
0.9568627450980363,0.922,0.380,0.275
0.9607843137254872,0.921,0.375,0.270
0.9647058823529382,0.919,0.369,0.264
0.9686274509803892,0.917,0.363,0.259
0.9725490196078401,0.915,0.357,0.253
0.9764705882352911,0.914,0.351,0.248
0.9803921568627421,0.912,0.345,0.242
0.984313725490193,0.910,0.339,0.237
0.988235294117644,0.908,0.333,0.231
0.992156862745095,0.907,0.327,0.226
0.9960784313725459,0.905,0.321,0.220
0.9999999999999969,0.903,0.315,0.214
