scalar,r,g,b
0.0,0.002,0.058,0.364
0.00392156862745098,0.002,0.060,0.370
0.00784313725490196,0.003,0.062,0.377
0.011764705882352941,0.004,0.064,0.383
0.01568627450980392,0.006,0.065,0.390
0.0196078431372549,0.008,0.067,0.396
0.023529411764705882,0.010,0.069,0.402
0.027450980392156862,0.013,0.071,0.409
0.03137254901960784,0.016,0.072,0.415
0.03529411764705882,0.019,0.074,0.421
0.0392156862745098,0.023,0.076,0.427
0.043137254901960784,0.028,0.077,0.433
0.047058823529411764,0.033,0.079,0.439
0.050980392156862744,0.039,0.081,0.445
0.054901960784313725,0.045,0.082,0.451
0.058823529411764705,0.052,0.084,0.457
0.06274509803921569,0.058,0.085,0.463
0.06666666666666667,0.065,0.087,0.468
0.07058823529411765,0.071,0.088,0.474
0.07450980392156863,0.078,0.089,0.480
0.0784313725490196,0.085,0.091,0.485
0.08235294117647059,0.092,0.092,0.490
0.08627450980392157,0.099,0.093,0.496
0.09019607843137255,0.107,0.095,0.501
0.09411764705882353,0.114,0.096,0.506
0.09803921568627451,0.122,0.097,0.511
0.10196078431372549,0.129,0.098,0.516
0.10588235294117647,0.137,0.099,0.520
0.10980392156862745,0.145,0.100,0.525
0.11372549019607843,0.153,0.101,0.529
0.11764705882352941,0.162,0.102,0.534
0.12156862745098039,0.170,0.102,0.538
0.12549019607843137,0.178,0.103,0.542
0.12941176470588234,0.187,0.104,0.546
0.1333333333333333,0.196,0.104,0.549
0.13725490196078427,0.205,0.104,0.553
0.14117647058823524,0.214,0.105,0.556
0.1450980392156862,0.224,0.105,0.559
0.14901960784313717,0.233,0.105,0.562
0.15294117647058814,0.243,0.105,0.564
0.1568627450980391,0.253,0.104,0.566
0.16078431372549007,0.263,0.104,0.568
0.16470588235294104,0.273,0.103,0.570
0.168627450980392,0.284,0.102,0.571
0.17254901960784297,0.295,0.101,0.572
0.17647058823529393,0.306,0.100,0.573
0.1803921568627449,0.317,0.098,0.573
0.18431372549019587,0.328,0.097,0.573
0.18823529411764683,0.339,0.095,0.574
0.1921568627450978,0.350,0.093,0.574
0.19607843137254877,0.360,0.092,0.574
0.19999999999999973,0.370,0.090,0.574
0.2039215686274507,0.380,0.088,0.574
0.20784313725490167,0.390,0.087,0.573
0.21176470588235263,0.399,0.085,0.573
0.2156862745098036,0.409,0.083,0.573
0.21960784313725457,0.418,0.081,0.573
0.22352941176470553,0.428,0.079,0.572
0.2274509803921565,0.437,0.077,0.572
0.23137254901960747,0.446,0.075,0.572
0.23529411764705843,0.455,0.074,0.571
0.2392156862745094,0.464,0.072,0.570
0.24313725490196036,0.473,0.070,0.570
0.24705882352941133,0.481,0.068,0.569
0.2509803921568623,0.490,0.066,0.568
0.25490196078431326,0.499,0.064,0.568
0.25882352941176423,0.507,0.062,0.567
0.2627450980392152,0.515,0.060,0.566
0.26666666666666616,0.524,0.058,0.565
0.27058823529411713,0.532,0.056,0.564
0.2745098039215681,0.540,0.054,0.563
0.27843137254901906,0.548,0.052,0.562
0.28235294117647003,0.556,0.051,0.560
0.286274509803921,0.564,0.049,0.559
0.29019607843137196,0.572,0.048,0.558
0.29411764705882293,0.580,0.046,0.556
0.2980392156862739,0.588,0.045,0.555
0.30196078431372486,0.596,0.043,0.554
0.30588235294117583,0.603,0.042,0.552
0.3098039215686268,0.611,0.041,0.551
0.31372549019607776,0.619,0.040,0.549
0.3176470588235287,0.626,0.039,0.548
0.3215686274509797,0.634,0.038,0.546
0.32549019607843066,0.641,0.038,0.545
0.3294117647058816,0.648,0.037,0.543
0.3333333333333326,0.656,0.037,0.542
0.33725490196078356,0.663,0.037,0.540
0.3411764705882345,0.670,0.037,0.538
0.3450980392156855,0.677,0.037,0.537
0.34901960784313646,0.684,0.037,0.535
0.3529411764705874,0.691,0.038,0.534
0.3568627450980384,0.698,0.039,0.532
0.36078431372548936,0.705,0.040,0.530
0.3647058823529403,0.712,0.041,0.529
0.3686274509803913,0.719,0.042,0.527
0.37254901960784226,0.726,0.044,0.525
0.3764705882352932,0.733,0.045,0.523
0.3803921568627442,0.739,0.047,0.522
0.38431372549019516,0.746,0.049,0.520
0.3882352941176461,0.753,0.051,0.518
0.3921568627450971,0.759,0.054,0.516
