scalar,r,g,b
0.0,0.684,0.631,1.000
0.00392156862745098,0.701,0.640,1.000
0.00784313725490196,0.718,0.648,1.000
0.011764705882352941,0.734,0.657,1.000
0.01568627450980392,0.751,0.666,1.000
0.0196078431372549,0.767,0.675,1.000
0.023529411764705882,0.783,0.684,1.000
0.027450980392156862,0.799,0.692,1.000
0.03137254901960784,0.814,0.701,1.000
0.03529411764705882,0.830,0.709,1.000
0.0392156862745098,0.845,0.716,1.000
0.043137254901960784,0.861,0.723,1.000
0.047058823529411764,0.876,0.730,1.000
0.050980392156862744,0.890,0.736,1.000
0.054901960784313725,0.905,0.740,0.994
0.058823529411764705,0.919,0.744,0.987
0.06274509803921569,0.932,0.747,0.979
0.06666666666666667,0.945,0.749,0.970
0.07058823529411765,0.957,0.750,0.959
0.07450980392156863,0.969,0.749,0.947
0.0784313725490196,0.980,0.747,0.934
0.08235294117647059,0.990,0.743,0.920
0.08627450980392157,0.999,0.738,0.904
0.09019607843137255,1.000,0.732,0.887
0.09411764705882353,1.000,0.725,0.870
0.09803921568627451,1.000,0.716,0.851
0.10196078431372549,1.000,0.707,0.832
0.10588235294117647,1.000,0.696,0.812
0.10980392156862745,1.000,0.685,0.792
0.11372549019607843,1.000,0.673,0.771
0.11764705882352941,1.000,0.661,0.750
0.12156862745098039,1.000,0.648,0.729
0.12549019607843137,1.000,0.635,0.707
0.12941176470588234,1.000,0.621,0.686
0.1333333333333333,1.000,0.607,0.664
0.13725490196078427,1.000,0.593,0.643
0.14117647058823524,1.000,0.579,0.621
0.1450980392156862,1.000,0.564,0.600
0.14901960784313717,1.000,0.549,0.578
0.15294117647058814,1.000,0.535,0.557
0.1568627450980391,1.000,0.520,0.536
0.16078431372549007,1.000,0.505,0.515
0.16470588235294104,1.000,0.489,0.494
0.168627450980392,1.000,0.474,0.473
0.17254901960784297,1.000,0.458,0.452
0.17647058823529393,1.000,0.443,0.431
0.1803921568627449,1.000,0.427,0.411
0.18431372549019587,1.000,0.411,0.390
0.18823529411764683,1.000,0.395,0.370
0.1921568627450978,1.000,0.378,0.350
0.19607843137254877,1.000,0.362,0.330
0.19999999999999973,1.000,0.346,0.310
0.2039215686274507,1.000,0.329,0.291
0.20784313725490167,0.999,0.313,0.272
0.21176470588235263,0.995,0.297,0.254
0.2156862745098036,0.991,0.282,0.235
0.21960784313725457,0.987,0.267,0.218
0.22352941176470553,0.984,0.253,0.201
0.2274509803921565,0.980,0.240,0.185
0.23137254901960747,0.977,0.230,0.169
0.23529411764705843,0.974,0.221,0.154
0.2392156862745094,0.972,0.215,0.140
0.24313725490196036,0.970,0.212,0.127
0.24705882352941133,0.968,0.211,0.115
0.2509803921568623,0.967,0.214,0.103
0.25490196078431326,0.967,0.220,0.092
0.25882352941176423,0.966,0.228,0.082
0.2627450980392152,0.967,0.239,0.072
0.26666666666666616,0.967,0.252,0.063
0.27058823529411713,0.968,0.266,0.055
0.2745098039215681,0.969,0.282,0.047
0.27843137254901906,0.971,0.298,0.040
0.28235294117647003,0.972,0.315,0.033
0.286274509803921,0.974,0.333,0.027
0.29019607843137196,0.976,0.350,0.023
0.29411764705882293,0.978,0.368,0.019
0.2980392156862739,0.980,0.386,0.015
0.30196078431372486,0.983,0.403,0.012
0.30588235294117583,0.985,0.421,0.010
0.3098039215686268,0.987,0.438,0.007
0.31372549019607776,0.989,0.455,0.005
0.3176470588235287,0.991,0.472,0.003
0.3215686274509797,0.992,0.489,0.001
0.32549019607843066,0.994,0.505,0.000
0.3294117647058816,0.996,0.522,0.000
0.3333333333333326,0.998,0.538,0.000
0.33725490196078356,0.999,0.554,0.000
0.3411764705882345,1.000,0.569,0.000
0.3450980392156855,1.000,0.585,0.000
0.34901960784313646,1.000,0.600,0.000
0.3529411764705874,1.000,0.616,0.000
0.3568627450980384,1.000,0.631,0.000
0.36078431372548936,1.000,0.646,0.000
0.3647058823529403,1.000,0.660,0.000
0.3686274509803913,1.000,0.675,0.000
0.37254901960784226,1.000,0.689,0.000
0.3764705882352932,1.000,0.703,0.000
0.3803921568627442,1.000,0.717,0.000
0.38431372549019516,1.000,0.730,0.000
0.3882352941176461,1.000,0.743,0.000
0.3921568627450971,0.997,0.755,0.000
0.39607843137254806,0.993,0.766,0.000
0.399999999999999,0.988,0.777,0.000
