scalar,r,g,b
0.0,0.244,0.528,0.918
0.00392156862745098,0.254,0.534,0.923
0.00784313725490196,0.267,0.539,0.928
0.011764705882352941,0.280,0.545,0.931
0.01568627450980392,0.294,0.551,0.934
0.0196078431372549,0.309,0.557,0.936
0.023529411764705882,0.324,0.563,0.938
0.027450980392156862,0.340,0.569,0.939
0.03137254901960784,0.355,0.575,0.940
0.03529411764705882,0.370,0.581,0.941
0.0392156862745098,0.384,0.587,0.942
0.043137254901960784,0.399,0.593,0.942
0.047058823529411764,0.413,0.599,0.943
0.050980392156862744,0.426,0.606,0.943
0.054901960784313725,0.440,0.612,0.944
0.058823529411764705,0.453,0.618,0.944
0.06274509803921569,0.466,0.624,0.945
0.06666666666666667,0.478,0.631,0.945
0.07058823529411765,0.491,0.637,0.945
0.07450980392156863,0.503,0.644,0.946
0.0784313725490196,0.515,0.650,0.946
0.08235294117647059,0.526,0.656,0.947
0.08627450980392157,0.538,0.663,0.947
0.09019607843137255,0.549,0.669,0.947
0.09411764705882353,0.561,0.676,0.948
0.09803921568627451,0.572,0.682,0.948
0.10196078431372549,0.583,0.689,0.948
0.10588235294117647,0.593,0.695,0.949
0.10980392156862745,0.604,0.702,0.949
0.11372549019607843,0.615,0.708,0.949
0.11764705882352941,0.625,0.715,0.950
0.12156862745098039,0.636,0.722,0.950
0.12549019607843137,0.646,0.728,0.950
0.12941176470588234,0.656,0.735,0.951
0.1333333333333333,0.666,0.742,0.951
0.13725490196078427,0.676,0.748,0.951
0.14117647058823524,0.686,0.755,0.951
0.1450980392156862,0.696,0.762,0.952
0.14901960784313717,0.706,0.768,0.952
0.15294117647058814,0.716,0.775,0.952
0.1568627450980391,0.726,0.782,0.952
0.16078431372549007,0.735,0.789,0.952
0.16470588235294104,0.745,0.795,0.953
0.168627450980392,0.754,0.802,0.953
0.17254901960784297,0.764,0.809,0.953
0.17647058823529393,0.773,0.816,0.953
0.1803921568627449,0.783,0.823,0.953
0.18431372549019587,0.792,0.829,0.954
0.18823529411764683,0.801,0.836,0.954
0.1921568627450978,0.811,0.843,0.954
0.19607843137254877,0.820,0.850,0.954
0.19999999999999973,0.829,0.857,0.954
0.2039215686274507,0.838,0.864,0.954
0.20784313725490167,0.847,0.870,0.954
0.21176470588235263,0.856,0.877,0.953
0.2156862745098036,0.865,0.884,0.953
0.21960784313725457,0.873,0.890,0.952
0.22352941176470553,0.882,0.896,0.950
0.2274509803921565,0.890,0.901,0.948
0.23137254901960747,0.897,0.906,0.945
0.23529411764705843,0.904,0.910,0.941
0.2392156862745094,0.910,0.914,0.936
0.24313725490196036,0.915,0.916,0.930
0.24705882352941133,0.919,0.917,0.923
0.2509803921568623,0.922,0.917,0.915
0.25490196078431326,0.924,0.916,0.906
0.25882352941176423,0.925,0.914,0.895
0.2627450980392152,0.925,0.911,0.884
0.26666666666666616,0.924,0.908,0.872
0.27058823529411713,0.922,0.903,0.860
0.2745098039215681,0.920,0.898,0.847
0.27843137254901906,0.917,0.892,0.834
0.28235294117647003,0.913,0.886,0.821
0.286274509803921,0.909,0.879,0.807
