scalar,r,g,b
0.0,0.000,0.165,0.844
0.00392156862745098,0.000,0.167,0.840
0.00784313725490196,0.000,0.169,0.837
0.011764705882352941,0.000,0.171,0.833
0.01568627450980392,0.000,0.173,0.829
0.0196078431372549,0.000,0.175,0.826
0.023529411764705882,0.000,0.177,0.822
0.027450980392156862,0.000,0.179,0.819
0.03137254901960784,0.026,0.181,0.815
0.03529411764705882,0.053,0.183,0.811
0.0392156862745098,0.073,0.185,0.808
0.043137254901960784,0.090,0.187,0.804
0.047058823529411764,0.104,0.189,0.801
0.050980392156862744,0.116,0.191,0.797
0.054901960784313725,0.128,0.193,0.794
0.058823529411764705,0.138,0.195,0.790
0.06274509803921569,0.147,0.197,0.786
0.06666666666666667,0.156,0.199,0.783
0.07058823529411765,0.164,0.201,0.779
0.07450980392156863,0.172,0.203,0.776
0.0784313725490196,0.179,0.205,0.772
0.08235294117647059,0.186,0.207,0.768
0.08627450980392157,0.192,0.208,0.765
0.09019607843137255,0.199,0.210,0.761
0.09411764705882353,0.205,0.212,0.758
0.09803921568627451,0.210,0.214,0.754
0.10196078431372549,0.216,0.216,0.751
0.10588235294117647,0.221,0.218,0.747
0.10980392156862745,0.226,0.220,0.744
0.11372549019607843,0.231,0.222,0.740
0.11764705882352941,0.236,0.223,0.736
0.12156862745098039,0.240,0.225,0.733
0.12549019607843137,0.245,0.227,0.729
0.12941176470588234,0.249,0.229,0.726
0.1333333333333333,0.253,0.231,0.722
0.13725490196078427,0.257,0.233,0.719
0.14117647058823524,0.261,0.235,0.715
0.1450980392156862,0.265,0.236,0.712
0.14901960784313717,0.269,0.238,0.708
0.15294117647058814,0.272,0.240,0.705
0.1568627450980391,0.276,0.242,0.701
0.16078431372549007,0.279,0.244,0.697
0.16470588235294104,0.283,0.246,0.694
0.168627450980392,0.286,0.247,0.690
0.17254901960784297,0.289,0.249,0.687
0.17647058823529393,0.292,0.251,0.683
0.1803921568627449,0.295,0.253,0.680
0.18431372549019587,0.298,0.255,0.676
0.18823529411764683,0.301,0.256,0.673
0.1921568627450978,0.304,0.258,0.669
0.19607843137254877,0.306,0.260,0.666
0.19999999999999973,0.309,0.262,0.662
0.2039215686274507,0.311,0.264,0.659
0.20784313725490167,0.314,0.265,0.655
0.21176470588235263,0.316,0.267,0.652
0.2156862745098036,0.319,0.269,0.648
0.21960784313725457,0.321,0.271,0.645
0.22352941176470553,0.323,0.273,0.641
0.2274509803921565,0.326,0.274,0.638
0.23137254901960747,0.328,0.276,0.634
0.23529411764705843,0.330,0.278,0.631
0.2392156862745094,0.332,0.280,0.627
0.24313725490196036,0.334,0.282,0.623
0.24705882352941133,0.336,0.283,0.620
0.2509803921568623,0.338,0.285,0.616
0.25490196078431326,0.340,0.287,0.613
0.25882352941176423,0.342,0.289,0.609
0.2627450980392152,0.343,0.290,0.606
0.26666666666666616,0.345,0.292,0.602
0.27058823529411713,0.347,0.294,0.599
0.2745098039215681,0.349,0.296,0.595
0.27843137254901906,0.350,0.297,0.592
0.28235294117647003,0.352,0.299,0.588
0.286274509803921,0.353,0.301,0.585
