scalar,r,g,b
0.0,0.000,0.000,0.000
0.00392156862745098,0.000,0.004,0.000
0.00784313725490196,0.000,0.007,0.000
0.011764705882352941,0.000,0.011,0.000
0.01568627450980392,0.000,0.015,0.000
0.0196078431372549,0.000,0.018,0.000
0.023529411764705882,0.000,0.022,0.000
0.027450980392156862,0.000,0.025,0.000
0.03137254901960784,0.000,0.029,0.000
0.03529411764705882,0.000,0.032,0.000
0.0392156862745098,0.000,0.036,0.000
0.043137254901960784,0.000,0.040,0.000
0.047058823529411764,0.000,0.043,0.000
0.050980392156862744,0.000,0.047,0.000
0.054901960784313725,0.000,0.050,0.000
0.058823529411764705,0.000,0.053,0.000
0.06274509803921569,0.000,0.056,0.000
0.06666666666666667,0.000,0.059,0.000
0.07058823529411765,0.000,0.061,0.000
0.07450980392156863,0.000,0.064,0.000
0.0784313725490196,0.000,0.067,0.000
0.08235294117647059,0.000,0.069,0.000
0.08627450980392157,0.000,0.071,0.000
0.09019607843137255,0.000,0.074,0.000
0.09411764705882353,0.000,0.076,0.000
0.09803921568627451,0.000,0.078,0.000
0.10196078431372549,0.000,0.081,0.000
0.10588235294117647,0.000,0.083,0.000
0.10980392156862745,0.000,0.085,0.000
0.11372549019607843,0.000,0.087,0.000
0.11764705882352941,0.000,0.089,0.000
0.12156862745098039,0.000,0.091,0.000
0.12549019607843137,0.000,0.093,0.000
0.12941176470588234,0.000,0.095,0.000
0.1333333333333333,0.000,0.097,0.000
0.13725490196078427,0.000,0.098,0.000
0.14117647058823524,0.000,0.100,0.000
0.1450980392156862,0.000,0.102,0.000
0.14901960784313717,0.000,0.104,0.000
0.15294117647058814,0.000,0.106,0.000
0.1568627450980391,0.000,0.107,0.000
0.16078431372549007,0.000,0.109,0.000
0.16470588235294104,0.000,0.111,0.000
0.168627450980392,0.000,0.112,0.000
0.17254901960784297,0.000,0.114,0.000
0.17647058823529393,0.000,0.115,0.000
0.1803921568627449,0.000,0.117,0.000
0.18431372549019587,0.000,0.119,0.000
0.18823529411764683,0.000,0.120,0.000
0.1921568627450978,0.000,0.122,0.000
0.19607843137254877,0.000,0.123,0.000
0.19999999999999973,0.000,0.125,0.000
0.2039215686274507,0.000,0.127,0.000
0.20784313725490167,0.000,0.128,0.000
0.21176470588235263,0.000,0.130,0.000
0.2156862745098036,0.000,0.132,0.000
0.21960784313725457,0.000,0.133,0.000
0.22352941176470553,0.000,0.135,0.000
0.2274509803921565,0.000,0.136,0.000
0.23137254901960747,0.000,0.138,0.000
0.23529411764705843,0.000,0.140,0.000
0.2392156862745094,0.000,0.141,0.000
0.24313725490196036,0.000,0.143,0.000
0.24705882352941133,0.000,0.145,0.000
0.2509803921568623,0.000,0.146,0.000
0.25490196078431326,0.000,0.148,0.000
0.25882352941176423,0.000,0.150,0.000
0.2627450980392152,0.000,0.151,0.000
0.26666666666666616,0.000,0.153,0.000
0.27058823529411713,0.000,0.154,0.000
0.2745098039215681,0.000,0.156,0.000
0.27843137254901906,0.000,0.158,0.000
0.28235294117647003,0.000,0.159,0.000
0.286274509803921,0.000,0.161,0.000
0.29019607843137196,0.000,0.163,0.000
0.29411764705882293,0.000,0.165,0.000
0.2980392156862739,0.000,0.166,0.000
0.30196078431372486,0.000,0.168,0.000
0.30588235294117583,0.000,0.170,0.000
0.3098039215686268,0.000,0.171,0.000
0.31372549019607776,0.000,0.173,0.000
0.3176470588235287,0.000,0.175,0.000
0.3215686274509797,0.000,0.176,0.000
0.32549019607843066,0.000,0.178,0.000
0.3294117647058816,0.000,0.180,0.000
0.3333333333333326,0.000,0.181,0.000
0.33725490196078356,0.000,0.183,0.000
0.3411764705882345,0.000,0.185,0.000
0.3450980392156855,0.000,0.187,0.000
0.34901960784313646,0.000,0.188,0.000
0.3529411764705874,0.000,0.190,0.000
0.3568627450980384,0.000,0.192,0.000
0.36078431372548936,0.000,0.193,0.000
0.3647058823529403,0.000,0.195,0.000
0.3686274509803913,0.000,0.197,0.000
0.37254901960784226,0.000,0.199,0.000
0.3764705882352932,0.000,0.200,0.000
0.3803921568627442,0.000,0.202,0.000
0.38431372549019516,0.000,0.204,0.000
0.3882352941176461,0.000,0.205,0.000
0.3921568627450971,0.000,0.207,0.000
0.39607843137254806,0.000,0.209,0.000
0.399999999999999,0.000,0.211,0.000
0.40392156862745,0.000,0.212,0.000
0.40784313725490096,0.000,0.214,0.000
0.4117647058823519,0.000,0.216,0.000
0.4156862745098029,0.000,0.218,0.000
0.41960784313725386,0.000,0.219,0.000
0.4235294117647048,0.000,0.221,0.000
0.4274509803921558,0.000,0.223,0.000
0.43137254901960675,0.000,0.225,0.000
0.4352941176470577,0.000,0.226,0.000
0.4392156862745087,0.000,0.228,0.000
0.44313725490195965,0.000,0.230,0.000
0.4470588235294106,0.000,0.232,0.000
0.4509803921568616,0.000,0.234,0.000
0.45490196078431255,0.000,0.235,0.000
0.4588235294117635,0.000,0.237,0.000
0.4627450980392145,0.000,0.239,0.000
0.46666666666666545,0.000,0.241,0.000
0.4705882352941164,0.000,0.242,0.000
0.4745098039215674,0.000,0.244,0.000
0.47843137254901835,0.000,0.246,0.000
0.4823529411764693,0.000,0.248,0.000
0.4862745098039203,0.000,0.250,0.000
0.49019607843137125,0.000,0.251,0.000
0.4941176470588222,0.000,0.253,0.000
0.4980392156862732,0.000,0.255,0.000
0.5019607843137242,0.000,0.257,0.000
0.5058823529411751,0.000,0.259,0.000
0.5098039215686261,0.000,0.260,0.000
0.513725490196077,0.000,0.262,0.000
0.517647058823528,0.000,0.264,0.000
0.521568627450979,0.000,0.266,0.000
0.52549019607843,0.000,0.268,0.000
0.5294117647058809,0.000,0.269,0.000
0.5333333333333319,0.000,0.271,0.000
