scalar,r,g,b
0.0,0.000,0.715,1.000
0.00392156862745098,0.000,0.715,1.000
0.00784313725490196,0.000,0.715,1.000
0.011764705882352941,0.000,0.714,1.000
0.01568627450980392,0.024,0.714,1.000
0.0196078431372549,0.068,0.713,0.999
0.023529411764705882,0.098,0.713,0.996
0.027450980392156862,0.121,0.713,0.994
0.03137254901960784,0.140,0.712,0.991
0.03529411764705882,0.157,0.712,0.988
0.0392156862745098,0.172,0.712,0.986
0.043137254901960784,0.186,0.711,0.983
0.047058823529411764,0.199,0.711,0.980
0.050980392156862744,0.211,0.711,0.977
0.054901960784313725,0.222,0.710,0.975
0.058823529411764705,0.232,0.710,0.972
0.06274509803921569,0.242,0.709,0.969
0.06666666666666667,0.252,0.709,0.967
0.07058823529411765,0.261,0.709,0.964
0.07450980392156863,0.270,0.708,0.961
0.0784313725490196,0.278,0.708,0.958
0.08235294117647059,0.286,0.708,0.956
0.08627450980392157,0.294,0.707,0.953
0.09019607843137255,0.301,0.707,0.950
0.09411764705882353,0.309,0.707,0.948
0.09803921568627451,0.316,0.706,0.945
0.10196078431372549,0.323,0.706,0.942
0.10588235294117647,0.329,0.705,0.939
0.10980392156862745,0.336,0.705,0.937
0.11372549019607843,0.342,0.705,0.934
0.11764705882352941,0.348,0.704,0.931
0.12156862745098039,0.355,0.704,0.929
0.12549019607843137,0.360,0.704,0.926
0.12941176470588234,0.366,0.703,0.923
0.1333333333333333,0.372,0.703,0.921
0.13725490196078427,0.377,0.703,0.918
0.14117647058823524,0.383,0.702,0.915
0.1450980392156862,0.388,0.702,0.912
0.14901960784313717,0.393,0.702,0.910
0.15294117647058814,0.398,0.701,0.907
0.1568627450980391,0.403,0.701,0.904
0.16078431372549007,0.408,0.701,0.902
0.16470588235294104,0.413,0.700,0.899
0.168627450980392,0.418,0.700,0.896
0.17254901960784297,0.423,0.699,0.894
0.17647058823529393,0.427,0.699,0.891
0.1803921568627449,0.432,0.699,0.888
0.18431372549019587,0.436,0.698,0.886
0.18823529411764683,0.441,0.698,0.883
0.1921568627450978,0.445,0.698,0.880
0.19607843137254877,0.449,0.697,0.878
0.19999999999999973,0.453,0.697,0.875
0.2039215686274507,0.458,0.697,0.872
0.20784313725490167,0.462,0.696,0.869
0.21176470588235263,0.466,0.696,0.867
0.2156862745098036,0.470,0.696,0.864
0.21960784313725457,0.473,0.695,0.861
0.22352941176470553,0.477,0.695,0.859
0.2274509803921565,0.481,0.695,0.856
0.23137254901960747,0.485,0.694,0.853
0.23529411764705843,0.489,0.694,0.851
0.2392156862745094,0.492,0.693,0.848
0.24313725490196036,0.496,0.693,0.845
0.24705882352941133,0.500,0.693,0.843
0.2509803921568623,0.503,0.692,0.840
0.25490196078431326,0.507,0.692,0.837
0.25882352941176423,0.510,0.692,0.835
0.2627450980392152,0.513,0.691,0.832
0.26666666666666616,0.517,0.691,0.829
0.27058823529411713,0.520,0.691,0.827
0.2745098039215681,0.524,0.690,0.824
0.27843137254901906,0.527,0.690,0.821
0.28235294117647003,0.530,0.690,0.819
0.286274509803921,0.533,0.689,0.816
0.29019607843137196,0.536,0.689,0.813
